"","UF","COD_MUN_IBGE","SIGLA_PARTIDO","QTDE_VOTOS_2012","vote_pct_2012","win_margin_2012","incumbent_2012","QTDE_VOTOS_2016","vote_pct_2016","elected_2016"
"1704","MA",2106201,"PTB",4,0.000881834215167548,-0.554673721340388,0,NA,NA,NA
"1705","MA",2106300,"PMDB",4794,0.531132284511411,0.062264569022823,1,4895,0.5039637599094,1
"1706","MA",2106300,"PRB",4232,0.468867715488589,-0.062264569022823,0,NA,NA,NA
"1707","MA",2106326,"PRB",5115,0.512165815560228,0.0394512866726745,1,5815,0.550662878787879,1
"1708","MA",2106326,"PV",4721,0.472714528887554,-0.0394512866726745,0,NA,NA,NA
"1709","MA",2106326,"PSL",151,0.0151196555522179,-0.49704616000801,0,NA,NA,NA
"1710","MA",2106359,"PMN",2459,0.463962264150943,0.0456603773584905,1,NA,NA,NA
"1711","MA",2106359,"PRB",2217,0.418301886792453,-0.0456603773584905,0,NA,NA,NA
"1712","MA",2106359,"PT",624,0.117735849056604,-0.34622641509434,0,NA,NA,NA
"1713","MA",2106375,"PR",4712,0.90597961930398,0.81195923860796,1,4994,0.84960871044573,1
"1714","MA",2106375,"PTB",489,0.09402038069602,-0.81195923860796,0,NA,NA,NA
"1715","MA",2106409,"PMDB",5684,0.546433378196501,0.0928667563930013,1,NA,NA,NA
"1716","MA",2106409,"PV",4718,0.453566621803499,-0.0928667563930013,0,NA,NA,NA
"1717","MA",2106508,"DEM",7584,0.521739130434783,0.0434782608695652,1,NA,NA,NA
"1718","MA",2106508,"PV",6952,0.478260869565217,-0.0434782608695652,0,NA,NA,NA
"1719","MA",2106607,"PSB",11755,0.716855714111477,0.433711428222954,1,9470,0.529612437783122,1
"1720","MA",2106607,"PSD",4643,0.283144285888523,-0.433711428222954,0,NA,NA,NA
"1721","MA",2106631,"DEM",3632,0.731520644511581,0.463041289023162,1,NA,NA,NA
"1722","MA",2106631,"PTB",1333,0.268479355488419,-0.463041289023162,0,NA,NA,NA
"1723","MA",2106672,"PR",1790,0.42956563474922,0.132469402447804,1,NA,NA,NA
"1724","MA",2106672,"PT",1238,0.297096232301416,-0.132469402447804,0,NA,NA,NA
"1725","MA",2106672,"PSDC",1066,0.255819534437245,-0.173746100311975,0,NA,NA,NA
"1726","MA",2106672,"PMN",73,0.017518598512119,-0.412047036237101,0,NA,NA,NA
"1727","MA",2106706,"PPS",6065,0.529324489439693,0.0586489788793856,1,NA,NA,NA
"1728","MA",2106706,"PV",5393,0.470675510560307,-0.0586489788793856,0,NA,NA,NA
"1729","MA",2106755,"PTB",6123,0.578241571442063,0.177826045896685,1,NA,NA,NA
"1730","MA",2106755,"PPS",4240,0.400415525545377,-0.177826045896685,0,NA,NA,NA
"1731","MA",2106755,"PC do B",226,0.0213429030125602,-0.556898668429502,0,5110,0.40185592953759,0
"1732","MA",2106805,"PMDB",4403,0.527621330137807,0.0552426602756141,1,NA,NA,NA
"1733","MA",2106805,"PSD",3942,0.472378669862193,-0.0552426602756141,0,NA,NA,NA
"1734","MA",2106904,"DEM",8053,0.552407737686926,0.104815475373851,1,NA,NA,NA
"1735","MA",2106904,"PPS",6525,0.447592262313074,-0.104815475373851,0,NA,NA,NA
"1736","MA",2107001,"PV",2434,0.405801933977993,0.0145048349449817,1,NA,NA,NA
"1737","MA",2107001,"PDT",2347,0.391297099033011,-0.0145048349449817,0,3923,0.635097943985754,1
"1738","MA",2107001,"PRP",1217,0.202900966988996,-0.202900966988996,0,NA,NA,NA
"1739","MA",2107100,"PDT",4780,0.439459409763722,0.12227636296773,1,NA,NA,NA
"1740","MA",2107100,"PMDB",3450,0.317183046795992,-0.12227636296773,0,5475,0.465086646279307,1
"1741","MA",2107100,"PV",2021,0.185804909441942,-0.25365450032178,0,NA,NA,NA
"1742","MA",2107100,"PRTB",626,0.0575526339983451,-0.381906775765376,0,NA,NA,NA
"1743","MA",2107209,"PRB",4401,0.647586815773985,0.311653914067098,1,2623,0.353408784694153,0
"1744","MA",2107209,"PMDB",2283,0.335932901706886,-0.311653914067098,0,NA,NA,NA
"1745","MA",2107209,"PSB",112,0.0164802825191289,-0.631106533254856,0,NA,NA,NA
"1746","MA",2107258,"PRB",1769,0.504563605248146,0.15031374786081,1,1908,0.517634291915355,1
"1747","MA",2107258,"PTB",1242,0.354249857387336,-0.15031374786081,0,NA,NA,NA
"1748","MA",2107258,"PMDB",493,0.1406160867085,-0.363947518539646,0,NA,NA,NA
"1749","MA",2107258,"PC do B",2,0.000570450656018254,-0.503993154592128,0,NA,NA,NA
"1750","MA",2107308,"PMDB",1721,0.538991544002505,0.077983088005011,1,NA,NA,NA
"1751","MA",2107308,"PSD",1472,0.461008455997495,-0.077983088005011,0,NA,NA,NA
"1752","MA",2107357,"DEM",6058,0.635410111181036,0.270820222362073,1,NA,NA,NA
"1753","MA",2107357,"PV",3476,0.364589888818964,-0.270820222362073,0,4909,0.504781491002571,1
"1754","MA",2107407,"DEM",5772,0.54488813367318,0.151798357405834,1,NA,NA,NA
"1755","MA",2107407,"PP",4164,0.393089776267346,-0.151798357405834,0,NA,NA,NA
"1756","MA",2107407,"PSD",499,0.0471065798168602,-0.49778155385632,0,NA,NA,NA
"1757","MA",2107407,"PRB",106,0.0100066081374493,-0.534881525535731,0,NA,NA,NA
"1758","MA",2107407,"PT",52,0.00490890210516379,-0.539979231568017,0,NA,NA,NA
"1759","MA",2107456,"PR",3790,0.546188211557861,0.137051448335495,1,NA,NA,NA
"1760","MA",2107456,"PMDB",2839,0.409136763222366,-0.137051448335495,0,NA,NA,NA
"1761","MA",2107456,"PV",310,0.0446750252197723,-0.501513186338089,0,NA,NA,NA
"1762","MA",2107506,"PR",23133,0.569666075650118,0.375123128447597,1,NA,NA,NA
"1763","MA",2107506,"PMDB",7900,0.194542947202522,-0.375123128447597,0,NA,NA,NA
"1764","MA",2107506,"PDT",5184,0.127659574468085,-0.442006501182033,0,NA,NA,NA
"1765","MA",2107506,"PP",3476,0.0855988967691095,-0.484067178881009,0,NA,NA,NA
"1766","MA",2107506,"PSDB",915,0.0225325059101655,-0.547133569739953,0,8008,0.170935792349727,0
"1767","MA",2107605,"PP",8226,0.667694805194805,0.33538961038961,1,6569,0.528734707018674,1
"1768","MA",2107605,"PMDB",4094,0.332305194805195,-0.33538961038961,0,NA,NA,NA
"1769","MA",2107704,"PV",6550,0.655721293422765,0.362598858744619,1,NA,NA,NA
"1770","MA",2107704,"PTB",2928,0.293122434678146,-0.362598858744619,0,NA,NA,NA
"1771","MA",2107704,"PMN",511,0.051156271899089,-0.604565021523676,0,NA,NA,NA
"1772","MA",2107803,"PSB",10827,0.592513544573962,0.196136376073989,1,NA,NA,NA
"1773","MA",2107803,"PMN",7243,0.396377168499973,-0.196136376073989,0,3847,0.196556304925404,0
"1774","MA",2107803,"PP",203,0.0111092869260658,-0.581404257647896,0,NA,NA,NA
"1775","MA",2107902,"PTB",5966,0.64344262295082,0.302523727351165,1,8082,0.809738503155996,1
"1776","MA",2107902,"PSD",3161,0.340918895599655,-0.302523727351165,0,1899,0.190261496844004,0
"1777","MA",2107902,"PC do B",126,0.0135893011216566,-0.629853321829163,0,NA,NA,NA
"1778","MA",2107902,"PSOL",19,0.00204918032786885,-0.641393442622951,0,NA,NA,NA
"1779","MA",2108009,"PV",5833,0.576041872407663,0.152083744815327,1,NA,NA,NA
"1780","MA",2108009,"PPS",4293,0.423958127592337,-0.152083744815327,0,5231,0.495876386387335,0
"1781","MA",2108058,"PRB",5083,0.562278761061947,0.124557522123894,1,NA,NA,NA
"1782","MA",2108058,"PMDB",3957,0.437721238938053,-0.124557522123894,0,NA,NA,NA
"1783","MA",2108108,"PV",5508,0.496395097332372,0.0277577505407354,1,NA,NA,NA
"1784","MA",2108108,"PT",5200,0.468637346791637,-0.0277577505407354,0,NA,NA,NA
"1785","MA",2108108,"PSB",388,0.0349675558759913,-0.461427541456381,0,NA,NA,NA
"1786","MA",2108207,"PRB",11715,0.546332136361517,0.31292263209439,1,NA,NA,NA
"1787","MA",2108207,"PPS",5005,0.233409504267127,-0.31292263209439,0,NA,NA,NA
"1788","MA",2108207,"PMDB",4723,0.220258359371357,-0.32607377699016,0,NA,NA,NA
"1789","MA",2108256,"PTC",6819,0.575200337410375,0.194348376212569,1,NA,NA,NA
"1790","MA",2108256,"PPS",4515,0.380851961197807,-0.194348376212569,0,NA,NA,NA
"1791","MA",2108256,"PV",521,0.0439477013918178,-0.531252636018558,0,NA,NA,NA
"1792","MA",2108306,"PDT",10078,0.564498963759592,0.128997927519184,1,7263,0.383615908730787,0
"1793","MA",2108306,"PP",7775,0.435501036240408,-0.128997927519184,0,9975,0.526857867215972,1
"1794","MA",2108405,"PT",4489,0.521794722771126,0.0435894455422527,1,NA,NA,NA
"1795","MA",2108405,"PR",4114,0.478205277228874,-0.0435894455422527,0,NA,NA,NA
"1796","MA",2108454,"PMDB",5482,0.484104556693748,0.0738255033557047,1,NA,NA,NA
"1797","MA",2108454,"PT",4646,0.410279053338043,-0.0738255033557047,0,NA,NA,NA
"1798","MA",2108454,"PHS",1196,0.105616389968209,-0.378488166725539,0,NA,NA,NA
"1799","MA",2108504,"PR",9333,0.523766765811774,0.0475335316235479,1,NA,NA,NA
"1800","MA",2108504,"PTB",8486,0.476233234188226,-0.0475335316235479,0,NA,NA,NA
"1801","MA",2108603,"PMDB",19885,0.50103305785124,0.0308657528724047,1,15707,0.37339831213598,0
"1802","MA",2108603,"PSB",18660,0.470167304978835,-0.0308657528724047,0,NA,NA,NA
"1803","MA",2108603,"PSOL",1143,0.0287996371699254,-0.472233420681314,0,NA,NA,NA
"1804","MA",2108702,"PRB",7206,0.504162876932764,0.0272860840971105,1,NA,NA,NA
"1805","MA",2108702,"PV",6816,0.476876792835654,-0.0272860840971105,0,NA,NA,NA
"1806","MA",2108702,"PC do B",271,0.0189603302315819,-0.485202546701182,0,8817,0.586704817673676,1
"1807","MA",2108801,"PSB",3695,0.412204373047747,0.0411646586345382,1,NA,NA,NA
"1808","MA",2108801,"PMDB",3326,0.371039714413208,-0.0411646586345382,0,NA,NA,NA
"1809","MA",2108801,"PV",1923,0.214524765729585,-0.197679607318162,0,NA,NA,NA
"1810","MA",2108801,"PRTB",20,0.00223114680946006,-0.409973226238286,0,NA,NA,NA
"1811","MA",2108900,"PRB",6853,0.562274368231047,0.124548736462094,1,NA,NA,NA
"1812","MA",2108900,"PSD",5335,0.437725631768953,-0.124548736462094,0,NA,NA,NA
"1813","MA",2109007,"PDT",7444,0.564538146519035,0.129076293038071,1,7191,0.465587568792489,0
"1814","MA",2109007,"PRB",5742,0.435461853480965,-0.129076293038071,0,NA,NA,NA
"1815","MA",2109056,"PHS",2259,0.39961082611003,0.012029011144525,1,NA,NA,NA
"1816","MA",2109056,"PMDB",2191,0.387581814965505,-0.012029011144525,0,NA,NA,NA
"1817","MA",2109056,"PRB",1203,0.212807358924465,-0.186803467185565,0,NA,NA,NA
"1818","MA",2109106,"PV",12463,0.534067535138841,0.0725488515598218,1,NA,NA,NA
"1819","MA",2109106,"PTB",10770,0.46151868357902,-0.0725488515598218,0,NA,NA,NA
"1820","MA",2109106,"PR",42,0.0017997943092218,-0.532267740829619,0,NA,NA,NA
"1821","MA",2109106,"PCB",34,0.00145697634556051,-0.532610558793281,0,NA,NA,NA
"1822","MA",2109106,"PT do B",27,0.00115701062735687,-0.532910524511484,0,NA,NA,NA
"1823","MA",2109205,"PMN",2295,0.343460041903622,0.0793175695899431,1,3506,0.479813877104147,0
"1824","MA",2109205,"PSDB",1765,0.264142472313679,-0.0793175695899431,0,NA,NA,NA
"1825","MA",2109205,"PSL",1548,0.231667165519306,-0.111792876384316,0,NA,NA,NA
"1826","MA",2109205,"PV",459,0.0686920083807243,-0.274768033522897,0,NA,NA,NA
"1827","MA",2109205,"PPS",453,0.0677940736306495,-0.275665968272972,0,NA,NA,NA
"1828","MA",2109205,"PT",162,0.0242442382520204,-0.319215803651601,0,NA,NA,NA
"1829","MA",2109239,"PTB",2430,0.604477611940298,0.208955223880597,1,NA,NA,NA
"1830","MA",2109239,"PV",1590,0.395522388059701,-0.208955223880597,0,NA,NA,NA
"1831","MA",2109270,"PMDB",5515,0.559330628803245,0.118661257606491,1,NA,NA,NA
"1832","MA",2109270,"PDT",4345,0.440669371196755,-0.118661257606491,0,NA,NA,NA
"1833","MA",2109304,"PV",3374,0.451915349584784,0.0569247254219127,1,NA,NA,NA
"1834","MA",2109304,"PR",2949,0.394990624162872,-0.0569247254219127,0,NA,NA,NA
"1835","MA",2109304,"PHS",1143,0.153094026252344,-0.29882132333244,0,NA,NA,NA
"1836","MA",2109403,"PMDB",4250,0.546623794212219,0.0932475884244373,1,NA,NA,NA
"1837","MA",2109403,"PT",3525,0.453376205787781,-0.0932475884244373,0,NA,NA,NA
"1838","MA",2109452,"PRTB",6040,0.464472470009228,0.0142263918794217,1,NA,NA,NA
"1839","MA",2109452,"PC do B",5855,0.450246078129806,-0.0142263918794217,0,6292,0.414138089909827,1
"1840","MA",2109452,"PV",699,0.0537526914795448,-0.410719778529683,0,NA,NA,NA
"1841","MA",2109452,"PT",410,0.0315287603814211,-0.432943709627807,0,NA,NA,NA
"1842","MA",2109502,"PT do B",3927,0.367455787405259,0.0309722092261627,1,5278,0.457643284487991,0
"1843","MA",2109502,"PSC",3596,0.336483578179096,-0.0309722092261627,0,NA,NA,NA
"1844","MA",2109502,"PMDB",2537,0.237391222981192,-0.130064564424067,0,NA,NA,NA
"1845","MA",2109502,"PT",627,0.0586694114344531,-0.308786375970806,0,NA,NA,NA
"1846","MA",2109551,"PSB",2210,0.422723794950268,0.111132364192808,1,NA,NA,NA
"1847","MA",2109551,"PSC",1629,0.31159143075746,-0.111132364192808,0,NA,NA,NA
"1848","MA",2109551,"PDT",1357,0.259563886763581,-0.163159908186687,0,NA,NA,NA
"1849","MA",2109551,"PT",32,0.00612088752869166,-0.416602907421576,0,NA,NA,NA
"1850","MA",2109601,"PMDB",7347,0.346311572000943,0.0493047372142352,1,10568,0.454400825557897,1
"1851","MA",2109601,"PSB",6301,0.297006834786708,-0.0493047372142352,0,NA,NA,NA
"1852","MA",2109601,"PSC",5756,0.271317464058449,-0.0749941079424935,0,NA,NA,NA
"1853","MA",2109601,"PT",1811,0.0853641291539005,-0.260947442847042,0,NA,NA,NA
"1854","MA",2109700,"PRTB",2454,0.589195678271308,0.178391356542617,1,NA,NA,NA
"1855","MA",2109700,"PMDB",1711,0.410804321728691,-0.178391356542617,0,NA,NA,NA
"1856","MA",2109759,"PR",2628,0.606508192937918,0.244403415647358,1,NA,NA,NA
"1857","MA",2109759,"PC do B",1569,0.362104777290561,-0.244403415647358,0,NA,NA,NA
"1858","MA",2109759,"PMDB",136,0.0313870297715209,-0.575121163166397,0,NA,NA,NA
"1859","MA",2109809,"PPS",9363,0.523423524150268,0.0468470483005367,1,8213,0.439409341394254,0
"1860","MA",2109809,"PTB",8525,0.476576475849732,-0.0468470483005367,0,10080,0.539296987855117,1
"1861","MA",2109908,"PSB",18515,0.429223850148368,0.0639141320474778,1,6870,0.162969991697308,0
"1862","MA",2109908,"PMDB",15758,0.36530971810089,-0.0639141320474778,0,1344,0.0318823389870715,0
"1863","MA",2109908,"PV",8863,0.205466431750742,-0.223757418397626,0,NA,NA,NA
"1864","MA",2110005,"PRB",17757,0.524362154500354,0.0787266713914482,1,NA,NA,NA
"1865","MA",2110005,"PMDB",15091,0.445635483108906,-0.0787266713914482,0,NA,NA,NA
"1866","MA",2110005,"PSB",728,0.0214977557287975,-0.502864398771557,0,NA,NA,NA
"1867","MA",2110005,"PSOL",288,0.00850460666194188,-0.515857547838413,0,1615,0.0474692845805655,0
"1868","MA",2110039,"PSD",6920,0.568377823408624,0.156386036960986,1,5011,0.385283715208365,0
"1869","MA",2110039,"PV",5016,0.411991786447639,-0.156386036960986,0,NA,NA,NA
"1870","MA",2110039,"PSOL",239,0.0196303901437372,-0.548747433264887,0,NA,NA,NA
"1871","MA",2110104,"PR",7194,0.484934277047523,0.208223795079205,1,NA,NA,NA
"1872","MA",2110104,"PTB",4105,0.276710481968318,-0.208223795079205,0,NA,NA,NA
"1873","MA",2110104,"PT",3532,0.238085608358611,-0.246848668688911,0,NA,NA,NA
"1874","MA",2110104,"PRTB",4,0.000269632625547691,-0.484664644421975,0,NA,NA,NA
"1875","MA",2110203,"PRB",9934,0.615527603940765,0.231055207881529,1,NA,NA,NA
"1876","MA",2110203,"PTB",6205,0.384472396059235,-0.231055207881529,0,NA,NA,NA
"1877","MA",2110237,"DEM",2535,0.498917535918126,0.0090533359574887,1,NA,NA,NA
"1878","MA",2110237,"PP",2489,0.489864199960638,-0.0090533359574887,0,NA,NA,NA
"1879","MA",2110237,"PRB",57,0.011218264121236,-0.48769927179689,0,NA,NA,NA
"1880","MA",2110278,"PP",4396,0.59606779661017,0.192135593220339,1,4499,0.539513131070872,1
"1881","MA",2110278,"PTB",2979,0.40393220338983,-0.192135593220339,0,NA,NA,NA
"1882","MA",2110302,"PSD",5262,0.563987138263666,0.177063236870311,1,NA,NA,NA
"1883","MA",2110302,"PSB",3610,0.386923901393355,-0.177063236870311,0,NA,NA,NA
"1884","MA",2110302,"PDT",458,0.0490889603429796,-0.514898177920686,0,NA,NA,NA
"1885","MA",2110401,"PMDB",5744,0.548719908291937,0.0974398165838746,1,NA,NA,NA
"1886","MA",2110401,"PR",4724,0.451280091708063,-0.0974398165838746,0,NA,NA,NA
"1887","MA",2110500,"PSDB",11263,0.559540960802822,0.124447314819415,1,5904,0.278306778542472,0
"1888","MA",2110500,"PMDB",8758,0.435093645983407,-0.124447314819415,0,NA,NA,NA
"1889","MA",2110500,"PSC",108,0.00536539321377118,-0.554175567589051,0,74,0.00348826246818139,0
"1890","MA",2110609,"PV",7683,0.545357751277683,0.220045428733674,1,NA,NA,NA
"1891","MA",2110609,"PMDB",4583,0.325312322544009,-0.220045428733674,0,9219,0.599531768225272,1
"1892","MA",2110609,"PT",965,0.0684980124929018,-0.476859738784781,0,NA,NA,NA
"1893","MA",2110609,"PHS",840,0.0596252129471891,-0.485732538330494,0,NA,NA,NA
"1894","MA",2110609,"PRTB",17,0.00120670073821692,-0.544151050539466,0,NA,NA,NA
"1895","MA",2110658,"PMDB",3008,0.647020864702086,0.331254033125403,1,2960,0.607927705894434,1
"1896","MA",2110658,"PV",1468,0.315766831576683,-0.331254033125403,0,1909,0.392072294105566,0
"1897","MA",2110658,"PTB",173,0.0372123037212304,-0.609808560980856,0,NA,NA,NA
"1898","MA",2110708,"PP",10981,0.528975384170721,0.0639240811214413,1,NA,NA,NA
"1899","MA",2110708,"PMDB",9654,0.46505130304928,-0.0639240811214413,0,10686,0.510583401022505,1
"1900","MA",2110708,"PRB",124,0.00597331277999904,-0.523002071390722,0,NA,NA,NA
"1901","MA",2110807,"PRB",1656,0.533161622665808,0.0663232453316163,1,NA,NA,NA
"1902","MA",2110807,"PSD",1450,0.466838377334192,-0.0663232453316163,0,NA,NA,NA
"1903","MA",2110856,"PSDB",2296,0.402101576182137,0.0320490367775832,1,1804,0.313031407253167,0
"1904","MA",2110856,"PT",2113,0.370052539404553,-0.0320490367775832,0,NA,NA,NA
"1905","MA",2110856,"PV",1301,0.22784588441331,-0.174255691768827,0,NA,NA,NA
"1906","MA",2110906,"PDT",2560,0.385890865239674,0.0526077781127525,1,NA,NA,NA
"1907","MA",2110906,"PMN",2211,0.333283087126922,-0.0526077781127525,0,NA,NA,NA
"1908","MA",2110906,"PC do B",1863,0.280826047633404,-0.105064817606271,0,4270,0.611660220598768,1
"1909","MA",2111003,"PP",7663,0.541669611931858,0.0938714921891567,1,NA,NA,NA
"1910","MA",2111003,"PV",6335,0.447798119742702,-0.0938714921891567,0,2156,0.139574027319221,0
"1911","MA",2111003,"PMN",149,0.01053226832544,-0.531137343606418,0,377,0.0244060335340196,0
"1912","MA",2111029,"PRP",3813,0.503831923890063,0.0076638477801268,1,NA,NA,NA
"1913","MA",2111029,"PMDB",3755,0.496168076109937,-0.0076638477801268,0,NA,NA,NA
"1914","MA",2111052,"PRB",2020,0.294246176256373,0.0916241806263656,1,NA,NA,NA
"1915","MA",2111052,"PC do B",1391,0.202621995630007,-0.0916241806263656,0,4435,0.63969421606808,1
"1916","MA",2111052,"PMDB",1257,0.183102694828842,-0.111143481427531,0,NA,NA,NA
"1917","MA",2111052,"PDT",973,0.141733430444283,-0.15251274581209,0,2498,0.36030578393192,0
"1918","MA",2111052,"PP",641,0.0933721777130371,-0.200873998543336,0,NA,NA,NA
"1919","MA",2111052,"PV",414,0.0603058994901675,-0.233940276766205,0,NA,NA,NA
"1920","MA",2111052,"PTN",169,0.0246176256372906,-0.269628550619082,0,NA,NA,NA
"1921","MA",2111078,"PSD",5020,0.585764294049008,0.171528588098016,1,4842,0.490428441203282,1
"1922","MA",2111078,"PDT",3550,0.414235705950992,-0.171528588098016,0,4787,0.484857692697255,0
"1923","MA",2111102,"PMDB",8063,0.556721673686391,0.120555133604916,1,NA,NA,NA
"1924","MA",2111102,"PRB",6317,0.436166540081475,-0.120555133604916,0,NA,NA,NA
"1925","MA",2111102,"PSOL",103,0.00711178623213423,-0.549609887454257,0,NA,NA,NA
"1926","MA",2111201,"PMDB",47688,0.69245513155602,0.44562060753906,1,2659,0.0382166520545583,0
"1927","MA",2111201,"PC do B",16999,0.24683452401696,-0.44562060753906,0,NA,NA,NA
"1928","MA",2111201,"PSB",4181,0.0607103444270198,-0.631744787129,0,NA,NA,NA
"1929","MA",2111250,"PSB",3063,0.549811523963382,0.0996230479267636,1,NA,NA,NA
"1930","MA",2111250,"PV",2508,0.450188476036618,-0.0996230479267636,0,NA,NA,NA
"1931","MA",2111409,"PMDB",6083,0.465061162079511,0.0442660550458716,1,NA,NA,NA
"1932","MA",2111409,"PSB",5504,0.420795107033639,-0.0442660550458716,0,NA,NA,NA
"1933","MA",2111409,"PDT",1493,0.11414373088685,-0.350917431192661,0,7130,0.53090096798213,1
"1934","MA",2111508,"PSB",12622,0.672814498933902,0.413059701492537,1,10691,0.498461395001865,1
"1935","MA",2111508,"PT",4873,0.259754797441365,-0.413059701492537,0,445,0.0207478552778814,0
"1936","MA",2111508,"DEM",1265,0.0674307036247335,-0.605383795309168,0,134,0.00624766878030586,0
"1937","MA",2111532,"PMDB",3408,0.512404149751917,0.0756277251541122,1,NA,NA,NA
"1938","MA",2111532,"PTB",2905,0.436776424597805,-0.0756277251541122,0,NA,NA,NA
"1939","MA",2111532,"PRB",274,0.0411968125093971,-0.47120733724252,0,NA,NA,NA
"1940","MA",2111532,"PSB",64,0.00962261314088107,-0.502781536611036,0,3674,0.518413997460138,1
"1941","MA",2111573,"PSDB",1618,0.504836193447738,0.00967238689547578,1,1856,0.553699284009546,1
"1942","MA",2111573,"PTB",1587,0.495163806552262,-0.00967238689547578,0,NA,NA,NA
"1943","MA",2111607,"PMDB",6532,0.586987778576564,0.173975557153127,1,NA,NA,NA
"1944","MA",2111607,"PRP",4596,0.413012221423436,-0.173975557153127,0,NA,NA,NA
"1945","MA",2111631,"PT",1953,0.527125506072874,0.054251012145749,1,2004,0.476462196861626,0
"1946","MA",2111631,"PMDB",1752,0.472874493927125,-0.054251012145749,0,NA,NA,NA
"1947","MA",2111672,"PTB",2099,0.612489057484681,0.224978114969361,1,1778,0.483809523809524,0
"1948","MA",2111672,"PDT",1328,0.38751094251532,-0.224978114969361,0,NA,NA,NA
"1949","MA",2111706,"PTB",5735,0.505821132474863,0.0116422649497265,1,NA,NA,NA
"1950","MA",2111706,"PMDB",5603,0.494178867525137,-0.0116422649497265,0,NA,NA,NA
"1951","MA",2111722,"PV",2229,0.543393466601658,0.0867869332033155,1,2235,0.506687825889821,1
"1952","MA",2111722,"PMDB",1873,0.456606533398342,-0.0867869332033155,0,NA,NA,NA
"1953","MA",2111748,"PMDB",2669,0.502352719744024,0.00470543948804814,1,NA,NA,NA
"1954","MA",2111748,"PPS",2644,0.497647280255976,-0.00470543948804814,0,NA,NA,NA
"1955","MA",2111763,"PV",5622,0.489721254355401,0.16698606271777,1,NA,NA,NA
"1956","MA",2111763,"PR",3705,0.322735191637631,-0.16698606271777,0,NA,NA,NA
"1957","MA",2111763,"PT",2033,0.177090592334495,-0.312630662020906,0,NA,NA,NA
"1958","MA",2111763,"PSOL",120,0.0104529616724739,-0.479268292682927,0,86,0.00913436006372809,0
"1959","MA",2111789,"PMDB",3075,0.505756578947368,0.0286184210526316,1,NA,NA,NA
"1960","MA",2111789,"PT",2901,0.477138157894737,-0.0286184210526316,0,NA,NA,NA
"1961","MA",2111789,"PC do B",104,0.0171052631578947,-0.488651315789474,0,NA,NA,NA
"1962","MA",2111805,"PTB",6203,0.560039725532683,0.120079451065367,1,NA,NA,NA
"1963","MA",2111805,"PRP",4873,0.439960274467317,-0.120079451065367,0,5415,0.472183467038716,0
"1964","MA",2111904,"PPS",3985,0.584739545121057,0.169479090242113,1,NA,NA,NA
"1965","MA",2111904,"PV",2830,0.415260454878944,-0.169479090242113,0,NA,NA,NA
"1966","MA",2111953,"PRB",1501,0.447391952309985,0.167809239940387,1,1884,0.569012382965871,1
"1967","MA",2111953,"PTB",938,0.279582712369598,-0.167809239940387,0,NA,NA,NA
"1968","MA",2111953,"PMDB",916,0.273025335320417,-0.174366616989568,0,1301,0.392932648746602,0
"1969","MA",2112001,"PV",2587,0.527098614506928,0.127750611246944,1,NA,NA,NA
"1970","MA",2112001,"PTB",1960,0.399348003259984,-0.127750611246944,0,NA,NA,NA
"1971","MA",2112001,"PTC",186,0.0378973105134474,-0.48920130399348,0,NA,NA,NA
"1972","MA",2112001,"PSC",175,0.0356560717196414,-0.491442542787286,0,NA,NA,NA
"1973","MA",2112100,"PRB",4553,0.357574805623184,0.0541113641718369,1,2499,0.175085826385483,0
"1974","MA",2112100,"PT",3864,0.303463441451347,-0.0541113641718369,0,NA,NA,NA
"1975","MA",2112100,"PMDB",2424,0.190371475693081,-0.167203329930103,0,NA,NA,NA
"1976","MA",2112100,"PRP",985,0.0773580460221472,-0.280216759601037,0,NA,NA,NA
"1977","MA",2112100,"PC do B",907,0.0712322312102411,-0.286342574412943,0,4264,0.298745883836615,0
"1978","MA",2112209,"PSB",49250,0.599301524720427,0.273293663831393,1,48704,0.561332334466663,1
"1979","MA",2112209,"PMDB",26791,0.326007860889035,-0.273293663831393,0,NA,NA,NA
"1980","MA",2112209,"PSD",5233,0.0636780686063349,-0.535623456114092,0,38061,0.438667665533337,0
"1981","MA",2112209,"PSOL",905,0.0110125457842028,-0.588288978936225,0,NA,NA,NA
"1982","MA",2112233,"PMDB",5823,0.531732261893891,0.0634645237877819,1,5827,0.474241067795231,1
"1983","MA",2112233,"PC do B",5128,0.468267738106109,-0.0634645237877819,0,NA,NA,NA
"1984","MA",2112274,"PPS",2550,0.510102020404081,0.0202040408081616,1,NA,NA,NA
"1985","MA",2112274,"PMDB",2449,0.489897979595919,-0.0202040408081616,0,NA,NA,NA
"1986","MA",2112308,"PSB",12440,0.606947697111632,0.213895394223263,1,11672,0.583775132539762,1
"1987","MA",2112308,"PP",8056,0.393052302888368,-0.213895394223263,0,NA,NA,NA
"1988","MA",2112407,"PV",8342,0.427663283092382,0.0650056392904747,1,8701,0.41411641521108,1
"1989","MA",2112407,"PT",7074,0.362657643801907,-0.0650056392904747,0,NA,NA,NA
"1990","MA",2112407,"PSL",2042,0.104685737721727,-0.322977545370655,0,NA,NA,NA
"1991","MA",2112407,"PMDB",1961,0.100533169281247,-0.327130113811135,0,NA,NA,NA
"1992","MA",2112407,"PSOL",87,0.00446016610273762,-0.423203116989644,0,162,0.00771024701346914,0
"1993","MA",2112456,"PT do B",4975,0.527739471730137,0.104699268059828,1,NA,NA,NA
