"COD_MUN_TSE","NUM_TURNO","SIGLA_PARTIDO","NOME_MUNICIPIO","DESCRICAO_CARGO","ANO_ELEICAO","COD_MUN_IBGE","UF","QTDE_VOTOS"
"80128","1","PFL","VITOR MEIRELES","PREFEITO","2000","4219358","SC","1566"
"80128","1","PMDB","VITOR MEIRELES","PREFEITO","2000","4219358","SC","1928"
"80136","1","PPB","ALFREDO WAGNER","PREFEITO","2000","4200705","SC","2760"
"80144","1","PDT","UNIAO DO OESTE","PREFEITO","2000","4218855","SC","912"
"80144","1","PMDB","UNIAO DO OESTE","PREFEITO","2000","4218855","SC","1205"
"80152","1","PDT","ANCHIETA","PREFEITO","2000","4200804","SC","1787"
"80160","1","PPB","URUPEMA","PREFEITO","2000","4218954","SC","902"
"80179","1","PFL","ANGELINA","PREFEITO","2000","4200903","SC","2031"
"80187","1","PMDB","IRACEMINHA","PREFEITO","2000","4207759","SC","1828"
"80187","1","PPB","IRACEMINHA","PREFEITO","2000","4207759","SC","1653"
"80195","1","PFL","ANITA GARIBALDI","PREFEITO","2000","4201000","SC","2312"
"80195","1","PTB","ANITA GARIBALDI","PREFEITO","2000","4201000","SC","1286"
"80209","1","PFL","TIMBO GRANDE","PREFEITO","2000","4218251","SC","1801"
"80209","1","PPB","TIMBO GRANDE","PREFEITO","2000","4218251","SC","1025"
"80217","1","PPB","ANITAPOLIS","PREFEITO","2000","4201109","SC","1089"
"80217","1","PSDB","ANITAPOLIS","PREFEITO","2000","4201109","SC","1095"
"80225","1","PSDB","ABDON BATISTA","PREFEITO","2000","4200051","SC","1035"
"80233","1","PPB","ANTONIO CARLOS","PREFEITO","2000","4201208","SC","2109"
"80241","1","PPB","SANTA ROSA DO SUL","PREFEITO","2000","4215653","SC","2531"
"80250","1","PFL","ARAQUARI","PREFEITO","2000","4201307","SC","5039"
"80268","1","PFL","CELSO RAMOS","PREFEITO","2000","4204152","SC","842"
"80268","1","PPB","CELSO RAMOS","PREFEITO","2000","4204152","SC","884"
"80276","1","PFL","ARARANGUA","PREFEITO","2000","4201406","SC","683"
"80276","1","PMDB","ARARANGUA","PREFEITO","2000","4201406","SC","20804"
"80276","1","PSDB","ARARANGUA","PREFEITO","2000","4201406","SC","12677"
"80284","1","PPB","SERRA ALTA","PREFEITO","2000","4217550","SC","1482"
"80292","1","PMDB","ARMAZEM","PREFEITO","2000","4201505","SC","1972"
"80292","1","PPB","ARMAZEM","PREFEITO","2000","4201505","SC","2152"
"80306","1","PFL","COCAL DO SUL","PREFEITO","2000","4204251","SC","4806"
"80306","1","PPB","COCAL DO SUL","PREFEITO","2000","4204251","SC","3613"
"80314","1","PFL","ARROIO TRINTA","PREFEITO","2000","4201604","SC","1301"
"80314","1","PPB","ARROIO TRINTA","PREFEITO","2000","4201604","SC","1129"
"80322","1","PDT","NOVA ITABERABA","PREFEITO","2000","4211454","SC","1654"
"80322","1","PMDB","NOVA ITABERABA","PREFEITO","2000","4211454","SC","1509"
"80330","1","PFL","ASCURRA","PREFEITO","2000","4201703","SC","1538"
"80349","1","PMDB","SANTA TEREZINHA","PREFEITO","2000","4215679","SC","2112"
"80349","1","PPB","SANTA TEREZINHA","PREFEITO","2000","4215679","SC","735"
"80357","1","PMDB","ATALANTA","PREFEITO","2000","4201802","SC","1396"
"80357","1","PPB","ATALANTA","PREFEITO","2000","4201802","SC","1264"
"80373","1","PMDB","AURORA","PREFEITO","2000","4201901","SC","1258"
"80381","1","PFL","CERRO NEGRO","PREFEITO","2000","4204178","SC","1347"
"80390","1","PDT","BALNEARIO DE CAMBORIU","PREFEITO","2000","4202008","SC","25057"
"80390","1","PMDB","BALNEARIO DE CAMBORIU","PREFEITO","2000","4202008","SC","9336"
"80390","1","PT","BALNEARIO DE CAMBORIU","PREFEITO","2000","4202008","SC","3723"
"80403","1","PMDB","PASSO DE TORRES","PREFEITO","2000","4212254","SC","1671"
"80403","1","PPB","PASSO DE TORRES","PREFEITO","2000","4212254","SC","1326"
"80411","1","PMDB","BARRA VELHA","PREFEITO","2000","4202107","SC","2089"
"80411","1","PPB","BARRA VELHA","PREFEITO","2000","4202107","SC","2905"
"80420","1","PMDB","BRACO DO TROMBUDO","PREFEITO","2000","4202859","SC","1955"
"80446","1","PMDB","SUL BRASIL","PREFEITO","2000","4217758","SC","1230"
"80446","1","PPB","SUL BRASIL","PREFEITO","2000","4217758","SC","822"
"80454","1","PMDB","BIGUACU","PREFEITO","2000","4202305","SC","12435"
"80454","1","PPB","BIGUACU","PREFEITO","2000","4202305","SC","10258"
"80462","1","PFL","VARGEM","PREFEITO","2000","4219150","SC","1156"
"80462","1","PMDB","VARGEM","PREFEITO","2000","4219150","SC","1234"
"80470","1","PFL","BLUMENAU","PREFEITO","2000","4202404","SC","43478"
"80470","1","PT","BLUMENAU","PREFEITO","2000","4202404","SC","90805"
"80489","1","PFL","ARABUTA","PREFEITO","2000","4201273","SC","1015"
"80489","1","PMDB","ARABUTA","PREFEITO","2000","4201273","SC","1939"
"80497","1","PDT","BOM RETIRO","PREFEITO","2000","4202602","SC","3571"
"80497","1","PMDB","BOM RETIRO","PREFEITO","2000","4202602","SC","1523"
"80500","1","PPB","AGUAS FRIAS","PREFEITO","2000","4200556","SC","1181"
"80519","1","PFL","BOTUVERA","PREFEITO","2000","4202701","SC","937"
"80527","1","PMDB","GUATAMBU","PREFEITO","2000","4206652","SC","1565"
"80527","1","PPB","GUATAMBU","PREFEITO","2000","4206652","SC","1559"
"80535","1","PMDB","BRACO DO NORTE","PREFEITO","2000","4202800","SC","7772"
"80535","1","PPB","BRACO DO NORTE","PREFEITO","2000","4202800","SC","6419"
"80543","1","PMDB","PLANALTO ALEGRE","PREFEITO","2000","4213153","SC","958"
"80543","1","PPB","PLANALTO ALEGRE","PREFEITO","2000","4213153","SC","678"
"80551","1","PFL","BRUSQUE","PREFEITO","2000","4202909","SC","23098"
"80551","1","PSDB","BRUSQUE","PREFEITO","2000","4202909","SC","5119"
"80560","1","PPB","RIQUEZA","PREFEITO","2000","4215075","SC","1372"
"80578","1","PMDB","CACADOR","PREFEITO","2000","4203006","SC","17187"
"80586","1","PPB","LAGEADO GRANDE","PREFEITO","2000","4209458","SC","577"
"80594","1","PPB","CAIBI","PREFEITO","2000","4203105","SC","2122"
"80608","1","PFL","RIO RUFINO","PREFEITO","2000","4215059","SC","905"
"80608","1","PTB","RIO RUFINO","PREFEITO","2000","4215059","SC","746"
"80616","1","PFL","CAMBORIU","PREFEITO","2000","4203204","SC","8321"
"80616","1","PMDB","CAMBORIU","PREFEITO","2000","4203204","SC","9088"
"80624","1","PMDB","PASSOS MAIA","PREFEITO","2000","4212270","SC","1163"
"80624","1","PSDB","PASSOS MAIA","PREFEITO","2000","4212270","SC","1198"
"80632","1","PFL","CAMPO ALEGRE","PREFEITO","2000","4203303","SC","3232"
"80640","1","PMDB","SAO JOAO DO OESTE","PREFEITO","2000","4216255","SC","1771"
"80640","1","PPB","SAO JOAO DO OESTE","PREFEITO","2000","4216255","SC","2272"
"80659","1","PFL","CAMPO BELO DO SUL","PREFEITO","2000","4203402","SC","2646"
"80667","1","PDT","CALMON","PREFEITO","2000","4203154","SC","757"
"80667","1","PMDB","CALMON","PREFEITO","2000","4203154","SC","694"
"80675","1","PMDB","CAMPO ERE","PREFEITO","2000","4203501","SC","1847"
"80675","1","PPB","CAMPO ERE","PREFEITO","2000","4203501","SC","3225"
"80683","1","PMDB","BALNEARIO DE BARRA DO SUL","PREFEITO","2000","4202057","SC","2303"
"80683","1","PPB","BALNEARIO DE BARRA DO SUL","PREFEITO","2000","4202057","SC","1633"
"80691","1","PMDB","CAMPOS NOVOS","PREFEITO","2000","4203600","SC","5855"
"80691","1","PPS","CAMPOS NOVOS","PREFEITO","2000","4203600","SC","5044"
"80691","1","PSDB","CAMPOS NOVOS","PREFEITO","2000","4203600","SC","6261"
"80705","1","PPB","PARAISO","PREFEITO","2000","4212239","SC","1605"
"80705","1","PT","PARAISO","PREFEITO","2000","4212239","SC","1499"
"80713","1","PPB","CANELINHA","PREFEITO","2000","4203709","SC","2565"
"80721","1","PPB","SANTA HELENA","PREFEITO","2000","4215554","SC","905"
"80730","1","PMDB","CANOINHAS","PREFEITO","2000","4203808","SC","11608"
"80748","1","PFL","BELMONTE","PREFEITO","2000","4202156","SC","864"
"80756","1","PMDB","CAPINZAL","PREFEITO","2000","4203907","SC","6587"
"80756","1","PPB","CAPINZAL","PREFEITO","2000","4203907","SC","4361"
"80764","1","PPB","NOVO HORIZONTE","PREFEITO","2000","4211652","SC","942"
"80764","1","PT","NOVO HORIZONTE","PREFEITO","2000","4211652","SC","1196"
"80772","1","PFL","CATANDUVAS","PREFEITO","2000","4204004","SC","2463"
"80772","1","PMDB","CATANDUVAS","PREFEITO","2000","4204004","SC","2412"
"80780","1","PPB","SAO MIGUEL DA BOA VISTA","PREFEITO","2000","4217154","SC","641"
"80799","1","PPB","CAXAMBU DO SUL","PREFEITO","2000","4204103","SC","1393"
"80802","1","PMDB","ARVOREDO","PREFEITO","2000","4201653","SC","1058"
"80802","1","PPB","ARVOREDO","PREFEITO","2000","4201653","SC","716"
"80810","1","PFL","CHAPECO","PREFEITO","2000","4204202","SC","28347"
"80810","1","PPS","CHAPECO","PREFEITO","2000","4204202","SC","8720"
"80810","1","PT","CHAPECO","PREFEITO","2000","4204202","SC","35501"
"80829","1","PPB","IPUACU","PREFEITO","2000","4207684","SC","1227"
"80829","1","PT","IPUACU","PREFEITO","2000","4207684","SC","855"
"80837","1","PMDB","CONCORDIA","PREFEITO","2000","4204301","SC","11237"
"80837","1","PT","CONCORDIA","PREFEITO","2000","4204301","SC","25915"
"80845","1","PFL","OURO VERDE","PREFEITO","2000","4211850","SC","940"
"80845","1","PMDB","OURO VERDE","PREFEITO","2000","4211850","SC","790"
"80853","1","PMDB","CORONEL FREITAS","PREFEITO","2000","4204400","SC","2946"
"80853","1","PPB","CORONEL FREITAS","PREFEITO","2000","4204400","SC","3543"
"80861","1","PFL","IRATI","PREFEITO","2000","4207858","SC","633"
"80870","1","PMDB","CORUPA","PREFEITO","2000","4204509","SC","4318"
"80870","1","PSDB","CORUPA","PREFEITO","2000","4204509","SC","3790"
"80888","1","PPB","FORMOSA DO SUL","PREFEITO","2000","4205431","SC","895"
"80896","1","PFL","CRICIUMA","PREFEITO","2000","4204608","SC","7911"
"80896","1","PMDB","CRICIUMA","PREFEITO","2000","4204608","SC","38465"
"80896","1","PPB","CRICIUMA","PREFEITO","2000","4204608","SC","1561"
"80896","1","PT","CRICIUMA","PREFEITO","2000","4204608","SC","46898"
"80900","1","PFL","MACIEIRA","PREFEITO","2000","4210050","SC","940"
"80918","1","PFL","CUNHA PORA","PREFEITO","2000","4204707","SC","3256"
"80918","1","PMDB","CUNHA PORA","PREFEITO","2000","4204707","SC","3796"
"80934","1","PMDB","CURITIBANOS","PREFEITO","2000","4204806","SC","9290"
"80934","1","PSDB","CURITIBANOS","PREFEITO","2000","4204806","SC","2764"
"80942","1","PMDB","SAO CRISTOVAO DO SUL","PREFEITO","2000","4216057","SC","1339"
"80942","1","PPB","SAO CRISTOVAO DO SUL","PREFEITO","2000","4216057","SC","1125"
"80950","1","PDT","DESCANSO","PREFEITO","2000","4204905","SC","2085"
"80969","1","PPB","VARGEM BONITA","PREFEITO","2000","4219176","SC","1306"
"80977","1","PFL","DIONISIO CERQUEIRA","PREFEITO","2000","4205001","SC","3780"
"80977","1","PT","DIONISIO CERQUEIRA","PREFEITO","2000","4205001","SC","4455"
"80985","1","PDT","BOMBINHAS","PREFEITO","2000","4202453","SC","2345"
"80985","1","PPB","BOMBINHAS","PREFEITO","2000","4202453","SC","1998"
"80993","1","PFL","DONA EMMA","PREFEITO","2000","4205100","SC","1513"
"80993","1","PSDB","DONA EMMA","PREFEITO","2000","4205100","SC","955"
"81000","1","PDT","SANGAO","PREFEITO","2000","4215455","SC","2050"
"81000","1","PMDB","SANGAO","PREFEITO","2000","4215455","SC","2409"
"81019","1","PPB","ERVAL VELHO","PREFEITO","2000","4205209","SC","2192"
"81027","1","PFL","CAPIVARI DE BAIXO","PREFEITO","2000","4203956","SC","3575"
"81027","1","PMDB","CAPIVARI DE BAIXO","PREFEITO","2000","4203956","SC","6912"
"81035","1","PFL","FAXINAL DOS GUEDES","PREFEITO","2000","4205308","SC","2885"
"81035","1","PT","FAXINAL DOS GUEDES","PREFEITO","2000","4205308","SC","2632"
"81043","1","PFL","CORDILHEIRA ALTA","PREFEITO","2000","4204350","SC","894"
"81051","1","PPB","FLORIANOPOLIS","PREFEITO","2000","4205407","SC","105495"
"81051","1","PPS","FLORIANOPOLIS","PREFEITO","2000","4205407","SC","39174"
"81051","1","PT","FLORIANOPOLIS","PREFEITO","2000","4205407","SC","18519"
"81060","1","PPB","FORQUILHINHA","PREFEITO","2000","4205456","SC","6146"
"81078","1","PFL","FRAIBURGO","PREFEITO","2000","4205506","SC","906"
"81078","1","PMDB","FRAIBURGO","PREFEITO","2000","4205506","SC","6683"
"81078","1","PPB","FRAIBURGO","PREFEITO","2000","4205506","SC","6964"
"81086","1","PMDB","MORRO GRANDE","PREFEITO","2000","4211256","SC","955"
"81086","1","PPB","MORRO GRANDE","PREFEITO","2000","4211256","SC","1014"
"81094","1","PMDB","GALVAO","PREFEITO","2000","4205605","SC","1479"
"81094","1","PPB","GALVAO","PREFEITO","2000","4205605","SC","1312"
"81108","1","PFL","CORONEL MARTINS","PREFEITO","2000","4204459","SC","785"
"81108","1","PT","CORONEL MARTINS","PREFEITO","2000","4204459","SC","921"
"81116","1","PFL","GOVERNADOR CELSO RAMOS","PREFEITO","2000","4206009","SC","4243"
"81116","1","PMDB","GOVERNADOR CELSO RAMOS","PREFEITO","2000","4206009","SC","3713"
"81132","1","PMDB","GAROPABA","PREFEITO","2000","4205704","SC","1237"
"81132","1","PPB","GAROPABA","PREFEITO","2000","4205704","SC","3511"
"81140","1","PMDB","JARDINOPOLIS","PREFEITO","2000","4208955","SC","870"
"81159","1","PDT","GARUVA","PREFEITO","2000","4205803","SC","223"
"81159","1","PPB","GARUVA","PREFEITO","2000","4205803","SC","3504"
"81167","1","PFL","ERMO","PREFEITO","2000","4205191","SC","932"
"81183","1","PFL","SAO PEDRO DE ALCANTARA","PREFEITO","2000","4217253","SC","1674"
"81183","1","PTB","SAO PEDRO DE ALCANTARA","PREFEITO","2000","4217253","SC","1331"
"81191","1","PFL","GRAO PARA","PREFEITO","2000","4206108","SC","2166"
"81191","1","PMDB","GRAO PARA","PREFEITO","2000","4206108","SC","2131"
"81205","1","PFL","SANTIAGO DO SUL","PREFEITO","2000","4215695","SC","776"
"81213","1","PMDB","GRAVATAL","PREFEITO","2000","4206207","SC","2706"
"81221","1","PMDB","BELA VISTA DO TOLDO","PREFEITO","2000","4202131","SC","1557"
"81221","1","PPB","BELA VISTA DO TOLDO","PREFEITO","2000","4202131","SC","1845"
"81230","1","PMDB","GUABIRUBA","PREFEITO","2000","4206306","SC","3461"
"81230","1","PPB","GUABIRUBA","PREFEITO","2000","4206306","SC","4419"
"81248","1","PFL","CAPAO ALTO","PREFEITO","2000","4203253","SC","1186"
"81256","1","PMDB","GUARACIABA","PREFEITO","2000","4206405","SC","2642"
"81264","1","PPB","PAINEL","PREFEITO","2000","4211892","SC","724"
"81272","1","PFL","GUARAMIRIM","PREFEITO","2000","4206504","SC","6640"
"81272","1","PMDB","GUARAMIRIM","PREFEITO","2000","4206504","SC","5544"
"81280","1","PFL","BOCAINA DO SUL","PREFEITO","2000","4202438","SC","1106"
"81280","1","PSDB","BOCAINA DO SUL","PREFEITO","2000","4202438","SC","1423"
"81299","1","PDT","GUARUJA DO SUL","PREFEITO","2000","4206603","SC","1794"
"81299","1","PPB","GUARUJA DO SUL","PREFEITO","2000","4206603","SC","1289"
"81302","1","PFL","ALTO BELA VISTA","PREFEITO","2000","4200754","SC","540"
"81310","1","PFL","HERVAL DO OESTE","PREFEITO","2000","4206702","SC","6674"
"81310","1","PPS","HERVAL DO OESTE","PREFEITO","2000","4206702","SC","471"
"81329","1","PMDB","FREI ROGERIO","PREFEITO","2000","4205555","SC","1011"
"81337","1","PMDB","IBICARE","PREFEITO","2000","4206801","SC","1737"
"81337","1","PPB","IBICARE","PREFEITO","2000","4206801","SC","844"
"81345","1","PMDB","TREVISO","PREFEITO","2000","4218350","SC","906"
"81353","1","PFL","IBIRAMA","PREFEITO","2000","4206900","SC","5044"
"81353","1","PT","IBIRAMA","PREFEITO","2000","4206900","SC","661"
"81361","1","PMDB","IOMERE","PREFEITO","2000","4207577","SC","890"
"81370","1","PDT","ICARA","PREFEITO","2000","4207007","SC","742"
"81370","1","PFL","ICARA","PREFEITO","2000","4207007","SC","10873"
"81388","1","PMDB","BOM JESUS","PREFEITO","2000","4202537","SC","1029"
"81388","1","PPS","BOM JESUS","PREFEITO","2000","4202537","SC","519"
"81396","1","PMDB","ILHOTA","PREFEITO","2000","4207106","SC","3089"
"81400","1","PMDB","IBIAM","PREFEITO","2000","4206751","SC","775"
"81400","1","PPB","IBIAM","PREFEITO","2000","4206751","SC","754"
"81418","1","PFL","IMARUI","PREFEITO","2000","4207205","SC","4103"
"81418","1","PMDB","IMARUI","PREFEITO","2000","4207205","SC","4053"
"81426","1","PPB","ENTRE RIOS","PREFEITO","2000","4205175","SC","1142"
"81434","1","PFL","IMBITUBA","PREFEITO","2000","4207304","SC","6725"
"81434","1","PMDB","IMBITUBA","PREFEITO","2000","4207304","SC","10685"
"81442","1","PFL","PAIAL","PREFEITO","2000","4211876","SC","1072"
"81442","1","PMDB","PAIAL","PREFEITO","2000","4211876","SC","476"
"81450","1","PMDB","IMBUIA","PREFEITO","2000","4207403","SC","1659"
"81450","1","PPB","IMBUIA","PREFEITO","2000","4207403","SC","1984"
"81469","1","PMDB","BOM JESUS DO OESTE","PREFEITO","2000","4202578","SC","1360"
"81477","1","PFL","INDAIAL","PREFEITO","2000","4207502","SC","6970"
"81485","1","PT","SAO BERNARDINO","PREFEITO","2000","4215752","SC","445"
"81493","1","PDT","IPIRA","PREFEITO","2000","4207601","SC","1783"
"81507","1","PFL","SANTA TEREZINHA DO PROGRESSO","PREFEITO","2000","4215687","SC","1037"
"81507","1","PMDB","SANTA TEREZINHA DO PROGRESSO","PREFEITO","2000","4215687","SC","1323"
"81515","1","PFL","IPUMIRIM","PREFEITO","2000","4207700","SC","2230"
"81515","1","PMDB","IPUMIRIM","PREFEITO","2000","4207700","SC","2398"
"81523","1","PPB","SALTINHO","PREFEITO","2000","4215356","SC","1452"
"81531","1","PMDB","IRANI","PREFEITO","2000","4207809","SC","2438"
"81531","1","PPB","IRANI","PREFEITO","2000","4207809","SC","2260"
"81540","1","PMDB","JUPIA","PREFEITO","2000","4209177","SC","809"
"81558","1","PFL","IRINEOPOLIS","PREFEITO","2000","4207908","SC","2756"
"81566","1","PFL","PALMEIRA","PREFEITO","2000","4212056","SC","1185"
"81566","1","PPB","PALMEIRA","PREFEITO","2000","4212056","SC","847"
"81574","1","PMDB","ITA","PREFEITO","2000","4208005","SC","2499"
"81582","1","PFL","BANDEIRANTE","PREFEITO","2000","4202081","SC","311"
"81582","1","PMDB","BANDEIRANTE","PREFEITO","2000","4202081","SC","1150"
"81590","1","PMDB","ITAIOPOLIS","PREFEITO","2000","4208104","SC","5617"
"81590","1","PPB","ITAIOPOLIS","PREFEITO","2000","4208104","SC","5443"
"81612","1","PMDB","ITAJAI","PREFEITO","2000","4208203","SC","21593"
"81612","1","PPB","ITAJAI","PREFEITO","2000","4208203","SC","36480"
"81612","1","PT","ITAJAI","PREFEITO","2000","4208203","SC","21548"
"81620","1","PFL","CUNHATAI","PREFEITO","2000","4204756","SC","841"
"81620","1","PMDB","CUNHATAI","PREFEITO","2000","4204756","SC","490"
"81639","1","PDT","ITAPEMA","PREFEITO","2000","4208302","SC","5700"
"81639","1","PFL","ITAPEMA","PREFEITO","2000","4208302","SC","6871"
"81647","1","PDT","PRINCESA","PREFEITO","2000","4214151","SC","810"
"81647","1","PMDB","PRINCESA","PREFEITO","2000","4214151","SC","925"
"81655","1","PMDB","ITAPIRANGA","PREFEITO","2000","4208401","SC","5150"
"81655","1","PPB","ITAPIRANGA","PREFEITO","2000","4208401","SC","3750"
"81663","1","PPB","ITAPOA","PREFEITO","2000","4208450","SC","2497"
"81663","1","PSDB","ITAPOA","PREFEITO","2000","4208450","SC","2632"
"81663","1","PT","ITAPOA","PREFEITO","2000","4208450","SC","66"
"81671","1","PMDB","ITUPORANGA","PREFEITO","2000","4208500","SC","5754"
"81671","1","PPB","ITUPORANGA","PREFEITO","2000","4208500","SC","6592"
"81680","1","PFL","TIGRINHOS","PREFEITO","2000","4217956","SC","669"
"81698","1","PDT","JABORA","PREFEITO","2000","4208609","SC","1582"
"81701","1","PFL","CHAPADAO DO LAGEADO","PREFEITO","2000","4204194","SC","982"
"81701","1","PMDB","CHAPADAO DO LAGEADO","PREFEITO","2000","4204194","SC","1094"
"81710","1","PMDB","JACINTO MACHADO","PREFEITO","2000","4208708","SC","3655"
"81710","1","PPB","JACINTO MACHADO","PREFEITO","2000","4208708","SC","3131"
"81728","1","PPB","BALNEARIO ARROIO DO SILVA","PREFEITO","2000","4201950","SC","2051"
"81736","1","PFL","JAGUARUNA","PREFEITO","2000","4208807","SC","1737"
"81744","1","PDT","BALNEARIO GAIVOTA","PREFEITO","2000","4202073","SC","1828"
"81744","1","PFL","BALNEARIO GAIVOTA","PREFEITO","2000","4202073","SC","1845"
"81752","1","PMDB","JARAGUA DO SUL","PREFEITO","2000","4208906","SC","21795"
"81752","1","PSDB","JARAGUA DO SUL","PREFEITO","2000","4208906","SC","28928"
"81760","1","PPB","BARRA BONITA","PREFEITO","2000","4202099","SC","1290"
"81760","1","PT","BARRA BONITA","PREFEITO","2000","4202099","SC","356"
"81779","1","PMDB","JOACABA","PREFEITO","2000","4209003","SC","4335"
"81779","1","PPB","JOACABA","PREFEITO","2000","4209003","SC","7905"
"81787","1","PMDB","BRUNOPOLIS","PREFEITO","2000","4202875","SC","1220"
"81795","1","PMDB","JOINVILLE","PREFEITO","2000","4209102","SC","115280"
"81795","1","PPB","JOINVILLE","PREFEITO","2000","4209102","SC","40310"
"81795","1","PT","JOINVILLE","PREFEITO","2000","4209102","SC","74112"
"81809","1","PPB","LUZERNA","PREFEITO","2000","4210035","SC","1717"
"81817","1","PPB","LACERDOPOLIS","PREFEITO","2000","4209201","SC","606"
"81825","1","PPB","ZORTEA","PREFEITO","2000","4219853","SC","686"
"81833","1","PDT","LAGES","PREFEITO","2000","4209300","SC","20418"
"81833","1","PFL","LAGES","PREFEITO","2000","4209300","SC","55897"
"81833","1","PTB","LAGES","PREFEITO","2000","4209300","SC","5300"
"81850","1","PDT","LAGUNA","PREFEITO","2000","4209409","SC","9220"
"81850","1","PPB","LAGUNA","PREFEITO","2000","4209409","SC","9049"
"81876","1","PPB","LAURENTINO","PREFEITO","2000","4209508","SC","1626"
"81914","1","PFL","LEBON REGIS","PREFEITO","2000","4209706","SC","3355"
"81914","1","PT","LEBON REGIS","PREFEITO","2000","4209706","SC","240"
"81930","1","PMDB","LEOBERTO LEAL","PREFEITO","2000","4209805","SC","1601"
"81930","1","PPB","LEOBERTO LEAL","PREFEITO","2000","4209805","SC","1198"
"81957","1","PPB","LONTRAS","PREFEITO","2000","4209904","SC","2320"
"81973","1","PFL","LUIZ ALVES","PREFEITO","2000","4210001","SC","1849"
"81990","1","PFL","MAFRA","PREFEITO","2000","4210100","SC","6125"
"81990","1","PPB","MAFRA","PREFEITO","2000","4210100","SC","9124"
"81990","1","PSDB","MAFRA","PREFEITO","2000","4210100","SC","10271"
"82015","1","PMDB","MAJOR GERCINO","PREFEITO","2000","4210209","SC","1065"
"82015","1","PPB","MAJOR GERCINO","PREFEITO","2000","4210209","SC","1070"
"82031","1","PFL","MAJOR VIEIRA","PREFEITO","2000","4210308","SC","1413"
"82031","1","PMDB","MAJOR VIEIRA","PREFEITO","2000","4210308","SC","2705"
"82058","1","PPB","MARAVILHA","PREFEITO","2000","4210506","SC","3289"
"82058","1","PT","MARAVILHA","PREFEITO","2000","4210506","SC","2437"
"82066","1","PDT","MAREMA","PREFEITO","2000","4210555","SC","1325"
"82074","1","PFL","MASSARANDUBA","PREFEITO","2000","4210605","SC","4376"
"82074","1","PPB","MASSARANDUBA","PREFEITO","2000","4210605","SC","4146"
"82090","1","PL","MATOS COSTA","PREFEITO","2000","4210704","SC","724"
"82090","1","PPB","MATOS COSTA","PREFEITO","2000","4210704","SC","694"
"82090","1","PT","MATOS COSTA","PREFEITO","2000","4210704","SC","490"
"82112","1","PPB","MELEIRO","PREFEITO","2000","4210803","SC","3373"
"82139","1","PPB","MODELO","PREFEITO","2000","4210902","SC","1249"
"82155","1","PMDB","MONDAI","PREFEITO","2000","4211009","SC","3823"
"82171","1","PSDB","MONTE CASTELO","PREFEITO","2000","4211108","SC","1725"
"82198","1","PMDB","MORRO DA FUMACA","PREFEITO","2000","4211207","SC","4675"
"82198","1","PPB","MORRO DA FUMACA","PREFEITO","2000","4211207","SC","3738"
"82210","1","PPS","NAVEGANTES","PREFEITO","2000","4211306","SC","3209"
"82236","1","PMDB","NOVA ERECHIM","PREFEITO","2000","4211405","SC","1420"
"82236","1","PPB","NOVA ERECHIM","PREFEITO","2000","4211405","SC","990"
"82252","1","PPB","NOVA TRENTO","PREFEITO","2000","4211504","SC","1511"
"82279","1","PFL","NOVA VENEZA","PREFEITO","2000","4211603","SC","2788"
"82279","1","PPB","NOVA VENEZA","PREFEITO","2000","4211603","SC","4202"
"82295","1","PFL","ORLEANS","PREFEITO","2000","4211702","SC","6190"
"82295","1","PSDB","ORLEANS","PREFEITO","2000","4211702","SC","6504"
"82317","1","PPB","OURO","PREFEITO","2000","4211801","SC","2626"
"82317","1","PT","OURO","PREFEITO","2000","4211801","SC","2092"
"82333","1","PFL","PALHOCA","PREFEITO","2000","4211900","SC","17259"
"82333","1","PT","PALHOCA","PREFEITO","2000","4211900","SC","10464"
"82350","1","PPB","PALMA SOLA","PREFEITO","2000","4212007","SC","2168"
"82376","1","PSDB","PALMITOS","PREFEITO","2000","4212106","SC","4599"
"82392","1","PMDB","PAPANDUVA","PREFEITO","2000","4212205","SC","5338"
"82392","1","PPB","PAPANDUVA","PREFEITO","2000","4212205","SC","4226"
"82414","1","PFL","PAULO LOPES","PREFEITO","2000","4212304","SC","1475"
"82414","1","PPB","PAULO LOPES","PREFEITO","2000","4212304","SC","2060"
"82430","1","PPB","PEDRAS GRANDES","PREFEITO","2000","4212403","SC","1694"
"82457","1","PFL","PENHA","PREFEITO","2000","4212502","SC","3651"
"82457","1","PT","PENHA","PREFEITO","2000","4212502","SC","1804"
"82473","1","PFL","PERITIBA","PREFEITO","2000","4212601","SC","1456"
"82490","1","PPB","PETROLANDIA","PREFEITO","2000","4212700","SC","2431"
"82511","1","PMDB","PICARRAS","PREFEITO","2000","4212809","SC","2906"
"82538","1","PFL","PINHALZINHO","PREFEITO","2000","4212908","SC","4045"
"82538","1","PMDB","PINHALZINHO","PREFEITO","2000","4212908","SC","3579"
"82554","1","PFL","PINHEIRO PRETO","PREFEITO","2000","4213005","SC","1099"
"82554","1","PSDB","PINHEIRO PRETO","PREFEITO","2000","4213005","SC","771"
"82570","1","PFL","PIRATUBA","PREFEITO","2000","4213104","SC","1633"
"82597","1","PPB","POMERODE","PREFEITO","2000","4213203","SC","7598"
"82619","1","PFL","PONTE ALTA","PREFEITO","2000","4213302","SC","1405"
"82619","1","PMDB","PONTE ALTA","PREFEITO","2000","4213302","SC","1810"
"82635","1","PTB","PONTE SERRADA","PREFEITO","2000","4213401","SC","2554"
