"COD_MUN_TSE","NUM_TURNO","SIGLA_PARTIDO","NOME_MUNICIPIO","DESCRICAO_CARGO","ANO_ELEICAO","COD_MUN_IBGE","UF","QTDE_VOTOS"
"84530","1","PMN","TURVO","PREFEITO","2004","4127965","PR","889"
"84530","1","PP","TURVO","PREFEITO","2004","4127965","PR","3383"
"84530","1","PPS","TURVO","PREFEITO","2004","4127965","PR","4209"
"84530","1","PV","TURVO","PREFEITO","2004","4127965","PR","62"
"84557","1","PSB","ALTAMIRA DO PARANA","PREFEITO","2004","4100459","PR","1748"
"84557","1","PSDB","ALTAMIRA DO PARANA","PREFEITO","2004","4100459","PR","1497"
"84573","1","PP","FIGUEIRA","PREFEITO","2004","4107751","PR","2621"
"84573","1","PSB","FIGUEIRA","PREFEITO","2004","4107751","PR","1139"
"84573","1","PSL","FIGUEIRA","PREFEITO","2004","4107751","PR","1313"
"84590","1","PMDB","LUNARDELLI","PREFEITO","2004","4113759","PR","2308"
"84590","1","PP","LUNARDELLI","PREFEITO","2004","4113759","PR","1242"
"84590","1","PSC","LUNARDELLI","PREFEITO","2004","4113759","PR","22"
"84611","1","PDT","SARANDI","PREFEITO","2004","4126256","PR","2299"
"84611","1","PL","SARANDI","PREFEITO","2004","4126256","PR","974"
"84611","1","PMDB","SARANDI","PREFEITO","2004","4126256","PR","6878"
"84611","1","PP","SARANDI","PREFEITO","2004","4126256","PR","12703"
"84611","1","PPS","SARANDI","PREFEITO","2004","4126256","PR","4096"
"84611","1","PT","SARANDI","PREFEITO","2004","4126256","PR","13542"
"84638","1","PFL","JURANDA","PREFEITO","2004","4112959","PR","2519"
"84638","1","PPS","JURANDA","PREFEITO","2004","4112959","PR","2487"
"84654","1","PL","DOURADINA","PREFEITO","2004","4107256","PR","1815"
"84654","1","PMDB","DOURADINA","PREFEITO","2004","4107256","PR","2303"
"84670","1","PDT","SANTA TEREZINHA DE ITAIPU","PREFEITO","2004","4124053","PR","5505"
"84670","1","PMDB","SANTA TEREZINHA DE ITAIPU","PREFEITO","2004","4124053","PR","4221"
"84670","1","PSB","SANTA TEREZINHA DE ITAIPU","PREFEITO","2004","4124053","PR","2293"
"84697","1","PDT","MISSAL","PREFEITO","2004","4116059","PR","3734"
"84697","1","PFL","MISSAL","PREFEITO","2004","4116059","PR","3499"
"84697","1","PT","MISSAL","PREFEITO","2004","4116059","PR","303"
"84719","1","PDT","SAO JOSE DAS PALMEIRAS","PREFEITO","2004","4125456","PR","290"
"84719","1","PMDB","SAO JOSE DAS PALMEIRAS","PREFEITO","2004","4125456","PR","1237"
"84719","1","PP","SAO JOSE DAS PALMEIRAS","PREFEITO","2004","4125456","PR","1041"
"84735","1","PP","AUREA","PREFEITO","2004","4301552","RS","1459"
"84735","1","PTB","AUREA","PREFEITO","2004","4301552","RS","1265"
"84743","1","PT","TRES ARROIOS","PREFEITO","2004","4321634","RS","1042"
"84743","1","PTB","TRES ARROIOS","PREFEITO","2004","4321634","RS","1172"
"84751","1","PMDB","NOVA ROMA DO SUL","PREFEITO","2004","4313359","RS","1499"
"84751","1","PT","NOVA ROMA DO SUL","PREFEITO","2004","4313359","RS","922"
"84760","1","PDT","PROGRESSO","PREFEITO","2004","4315156","RS","2274"
"84760","1","PT","PROGRESSO","PREFEITO","2004","4315156","RS","1800"
"84778","1","PMDB","PIRAPO","PREFEITO","2004","4314555","RS","1032"
"84778","1","PP","PIRAPO","PREFEITO","2004","4314555","RS","1058"
"84786","1","PDT","JABOTICABA","PREFEITO","2004","4310850","RS","1666"
"84786","1","PP","JABOTICABA","PREFEITO","2004","4310850","RS","1432"
"84794","1","PMDB","SAO JORGE","PREFEITO","2004","4318440","RS","1172"
"84794","1","PT","SAO JORGE","PREFEITO","2004","4318440","RS","1215"
"84808","1","PDT","ALTO ALEGRE","PREFEITO","2004","4300554","RS","739"
"84808","1","PMDB","ALTO ALEGRE","PREFEITO","2004","4300554","RS","748"
"84816","1","PMDB","NOVA HARTZ","PREFEITO","2004","4313060","RS","2028"
"84816","1","PP","NOVA HARTZ","PREFEITO","2004","4313060","RS","191"
"84816","1","PSDB","NOVA HARTZ","PREFEITO","2004","4313060","RS","3577"
"84816","1","PT","NOVA HARTZ","PREFEITO","2004","4313060","RS","4743"
"84824","1","PDT","DOIS LAJEADOS","PREFEITO","2004","4306452","RS","1054"
"84824","1","PP","DOIS LAJEADOS","PREFEITO","2004","4306452","RS","1351"
"84832","1","PMDB","SAO DOMINGOS DO SUL","PREFEITO","2004","4318051","RS","702"
"84832","1","PP","SAO DOMINGOS DO SUL","PREFEITO","2004","4318051","RS","846"
"84832","1","PT","SAO DOMINGOS DO SUL","PREFEITO","2004","4318051","RS","542"
"84840","1","PP","TUNAS","PREFEITO","2004","4322152","RS","1642"
"84840","1","PPS","TUNAS","PREFEITO","2004","4322152","RS","1274"
"84859","1","PMDB","SAO JOAO DA URTIGA","PREFEITO","2004","4318424","RS","1763"
"84859","1","PP","SAO JOAO DA URTIGA","PREFEITO","2004","4318424","RS","1926"
"84867","1","PP","GUABIJU","PREFEITO","2004","4309258","RS","716"
"84867","1","PTB","GUABIJU","PREFEITO","2004","4309258","RS","652"
"84875","1","PDT","QUINZE DE NOVEMBRO","PREFEITO","2004","4315354","RS","1910"
"84883","1","PP","DOUTOR MAURICIO CARDOSO","PREFEITO","2004","4306734","RS","2151"
"84883","1","PT","DOUTOR MAURICIO CARDOSO","PREFEITO","2004","4306734","RS","1938"
"84891","1","PDT","CAPELA DE SANTANA","PREFEITO","2004","4304689","RS","3093"
"84891","1","PT","CAPELA DE SANTANA","PREFEITO","2004","4304689","RS","355"
"84891","1","PTB","CAPELA DE SANTANA","PREFEITO","2004","4304689","RS","2988"
"84905","1","PDT","JAQUIRANA","PREFEITO","2004","4311122","RS","1632"
"84905","1","PP","JAQUIRANA","PREFEITO","2004","4311122","RS","1584"
"84913","1","PP","VANINI","PREFEITO","2004","4322558","RS","851"
"84913","1","PT","VANINI","PREFEITO","2004","4322558","RS","477"
"84921","1","PDT","BOQUEIRAO DO LEAO","PREFEITO","2004","4302451","RS","1886"
"84921","1","PSDB","BOQUEIRAO DO LEAO","PREFEITO","2004","4302451","RS","1038"
"84921","1","PT","BOQUEIRAO DO LEAO","PREFEITO","2004","4302451","RS","2367"
"84930","1","PP","FAGUNDES VARELA","PREFEITO","2004","4307864","RS","1661"
"84948","1","PMDB","AGUA SANTA","PREFEITO","2004","4300059","RS","2049"
"84956","1","PMDB","SILVEIRA MARTINS","PREFEITO","2004","4320651","RS","649"
"84956","1","PP","SILVEIRA MARTINS","PREFEITO","2004","4320651","RS","942"
"84956","1","PT","SILVEIRA MARTINS","PREFEITO","2004","4320651","RS","398"
"84964","1","PDT","IBIRAPUITA","PREFEITO","2004","4309951","RS","1053"
"84964","1","PMDB","IBIRAPUITA","PREFEITO","2004","4309951","RS","664"
"84964","1","PP","IBIRAPUITA","PREFEITO","2004","4309951","RS","1150"
"84972","1","PMDB","IBARAMA","PREFEITO","2004","4309753","RS","874"
"84972","1","PP","IBARAMA","PREFEITO","2004","4309753","RS","1373"
"84972","1","PTB","IBARAMA","PREFEITO","2004","4309753","RS","857"
"84980","1","PMDB","PANTANO GRANDE","PREFEITO","2004","4313953","RS","4667"
"84980","1","PT","PANTANO GRANDE","PREFEITO","2004","4313953","RS","291"
"84980","1","PTB","PANTANO GRANDE","PREFEITO","2004","4313953","RS","2162"
"84999","1","PMDB","IPE","PREFEITO","2004","4310439","RS","2168"
"84999","1","PP","IPE","PREFEITO","2004","4310439","RS","1946"
"85006","1","PDT","TRINDADE DO SUL","PREFEITO","2004","4321956","RS","2069"
"85006","1","PP","TRINDADE DO SUL","PREFEITO","2004","4321956","RS","1749"
"85014","1","PDT","AGUDO","PREFEITO","2004","4300109","RS","3356"
"85014","1","PL","AGUDO","PREFEITO","2004","4300109","RS","3272"
"85014","1","PMDB","AGUDO","PREFEITO","2004","4300109","RS","3941"
"85014","1","PT","AGUDO","PREFEITO","2004","4300109","RS","461"
"85022","1","PDT","ERNESTINA","PREFEITO","2004","4307054","RS","1345"
"85022","1","PSDB","ERNESTINA","PREFEITO","2004","4307054","RS","1095"
"85030","1","PMDB","AJURICABA","PREFEITO","2004","4300208","RS","3515"
"85030","1","PT","AJURICABA","PREFEITO","2004","4300208","RS","1481"
"85049","1","PMDB","DEZESSEIS DE NOVEMBRO","PREFEITO","2004","4306353","RS","1379"
"85049","1","PT","DEZESSEIS DE NOVEMBRO","PREFEITO","2004","4306353","RS","869"
"85057","1","PMDB","ALECRIM","PREFEITO","2004","4300307","RS","3020"
"85057","1","PT","ALECRIM","PREFEITO","2004","4300307","RS","2389"
"85065","1","PDT","BROCHIER","PREFEITO","2004","4302659","RS","1818"
"85065","1","PMDB","BROCHIER","PREFEITO","2004","4302659","RS","1592"
"85073","1","PMDB","ALEGRETE","PREFEITO","2004","4300406","RS","11745"
"85073","1","PP","ALEGRETE","PREFEITO","2004","4300406","RS","16574"
"85073","1","PSDB","ALEGRETE","PREFEITO","2004","4300406","RS","11352"
"85073","1","PT","ALEGRETE","PREFEITO","2004","4300406","RS","7371"
"85081","1","PMDB","EREBANGO","PREFEITO","2004","4306973","RS","1113"
"85081","1","PT","EREBANGO","PREFEITO","2004","4306973","RS","916"
"85090","1","PDT","ALPESTRE","PREFEITO","2004","4300505","RS","3124"
"85090","1","PMDB","ALPESTRE","PREFEITO","2004","4300505","RS","2602"
"85103","1","PFL","ENTRE IJUIS","PREFEITO","2004","4306932","RS","3022"
"85103","1","PP","ENTRE IJUIS","PREFEITO","2004","4306932","RS","2591"
"85103","1","PT","ENTRE IJUIS","PREFEITO","2004","4306932","RS","571"
"85111","1","PSTU","ALVORADA","PREFEITO","2004","4300604","RS","431"
"85111","1","PT","ALVORADA","PREFEITO","2004","4300604","RS","44093"
"85111","1","PTB","ALVORADA","PREFEITO","2004","4300604","RS","52024"
"85111","1","PV","ALVORADA","PREFEITO","2004","4300604","RS","1002"
"85120","1","PDT","NOVA ESPERANCA DO SUL","PREFEITO","2004","4313037","RS","1559"
"85120","1","PP","NOVA ESPERANCA DO SUL","PREFEITO","2004","4313037","RS","1801"
"85138","1","PMDB","ANTA GORDA","PREFEITO","2004","4300703","RS","1943"
"85138","1","PP","ANTA GORDA","PREFEITO","2004","4300703","RS","1772"
"85138","1","PT","ANTA GORDA","PREFEITO","2004","4300703","RS","820"
"85146","1","PFL","PAVERAMA","PREFEITO","2004","4314159","RS","2173"
"85146","1","PSDB","PAVERAMA","PREFEITO","2004","4314159","RS","2972"
"85154","1","PMDB","ANTONIO PRADO","PREFEITO","2004","4300802","RS","3472"
"85154","1","PP","ANTONIO PRADO","PREFEITO","2004","4300802","RS","2947"
"85154","1","PT","ANTONIO PRADO","PREFEITO","2004","4300802","RS","1155"
"85154","1","PTB","ANTONIO PRADO","PREFEITO","2004","4300802","RS","1257"
"85162","1","PMDB","TERRA DE AREIA","PREFEITO","2004","4321436","RS","3005"
"85162","1","PP","TERRA DE AREIA","PREFEITO","2004","4321436","RS","2521"
"85170","1","PMDB","ARATIBA","PREFEITO","2004","4300901","RS","2679"
"85170","1","PT","ARATIBA","PREFEITO","2004","4300901","RS","2299"
"85189","1","PFL","HARMONIA","PREFEITO","2004","4309555","RS","1368"
"85189","1","PSDB","HARMONIA","PREFEITO","2004","4309555","RS","1637"
"85197","1","PDT","ARROIO DO MEIO","PREFEITO","2004","4301008","RS","5124"
"85197","1","PP","ARROIO DO MEIO","PREFEITO","2004","4301008","RS","7290"
"85200","1","PDT","CAMPOS BORGES","PREFEITO","2004","4304101","RS","1354"
"85200","1","PMDB","CAMPOS BORGES","PREFEITO","2004","4304101","RS","1093"
"85219","1","PDT","ARROIO DOS RATOS","PREFEITO","2004","4301107","RS","3099"
"85219","1","PMDB","ARROIO DOS RATOS","PREFEITO","2004","4301107","RS","2067"
"85219","1","PP","ARROIO DOS RATOS","PREFEITO","2004","4301107","RS","2645"
"85219","1","PPS","ARROIO DOS RATOS","PREFEITO","2004","4301107","RS","517"
"85227","1","PDT","CERRO GRANDE","PREFEITO","2004","4305157","RS","818"
"85227","1","PP","CERRO GRANDE","PREFEITO","2004","4305157","RS","1000"
"85235","1","PMDB","ARROIO DO TIGRE","PREFEITO","2004","4301206","RS","4519"
"85235","1","PP","ARROIO DO TIGRE","PREFEITO","2004","4301206","RS","4202"
"85243","1","PMDB","IPIRANGA DO SUL","PREFEITO","2004","4310462","RS","1298"
"85251","1","PDT","ARROIO GRANDE","PREFEITO","2004","4301305","RS","6656"
"85251","1","PP","ARROIO GRANDE","PREFEITO","2004","4301305","RS","5672"
"85251","1","PT","ARROIO GRANDE","PREFEITO","2004","4301305","RS","356"
"85260","1","PDT","LAGOAO","PREFEITO","2004","4311254","RS","2190"
"85260","1","PP","LAGOAO","PREFEITO","2004","4311254","RS","1873"
"85278","1","PDT","ARVOREZINHA","PREFEITO","2004","4301404","RS","3672"
"85278","1","PP","ARVOREZINHA","PREFEITO","2004","4301404","RS","3058"
"85286","1","PMDB","ESTACAO","PREFEITO","2004","4307559","RS","1828"
"85286","1","PP","ESTACAO","PREFEITO","2004","4307559","RS","2558"
"85294","1","PMDB","AUGUSTO PESTANA","PREFEITO","2004","4301503","RS","3267"
"85294","1","PTB","AUGUSTO PESTANA","PREFEITO","2004","4301503","RS","2112"
"85308","1","PFL","ARROIO DO SAL","PREFEITO","2004","4301057","RS","2051"
"85308","1","PHS","ARROIO DO SAL","PREFEITO","2004","4301057","RS","1315"
"85308","1","PMDB","ARROIO DO SAL","PREFEITO","2004","4301057","RS","1114"
"85316","1","PDT","BAGE","PREFEITO","2004","4301602","RS","5106"
"85316","1","PMDB","BAGE","PREFEITO","2004","4301602","RS","2382"
"85316","1","PP","BAGE","PREFEITO","2004","4301602","RS","16672"
"85316","1","PSTU","BAGE","PREFEITO","2004","4301602","RS","806"
"85316","1","PT","BAGE","PREFEITO","2004","4301602","RS","42390"
"85324","1","PFL","SAO JOSE DO HORTENCIO","PREFEITO","2004","4318481","RS","1346"
"85324","1","PMDB","SAO JOSE DO HORTENCIO","PREFEITO","2004","4318481","RS","1383"
"85332","1","PMDB","BARAO DE COTEGIPE","PREFEITO","2004","4301701","RS","1285"
"85332","1","PP","BARAO DE COTEGIPE","PREFEITO","2004","4301701","RS","1777"
"85332","1","PT","BARAO DE COTEGIPE","PREFEITO","2004","4301701","RS","1524"
"85340","1","PDT","PINHAL","PREFEITO","2004","4314456","RS","1255"
"85359","1","PMDB","BARRACAO","PREFEITO","2004","4301800","RS","1508"
"85359","1","PP","BARRACAO","PREFEITO","2004","4301800","RS","1886"
"85367","1","PDT","TRES CACHOEIRAS","PREFEITO","2004","4321667","RS","2262"
"85367","1","PP","TRES CACHOEIRAS","PREFEITO","2004","4321667","RS","2577"
"85367","1","PT","TRES CACHOEIRAS","PREFEITO","2004","4321667","RS","1565"
"85375","1","PMDB","BARRA DO RIBEIRO","PREFEITO","2004","4301909","RS","842"
"85375","1","PP","BARRA DO RIBEIRO","PREFEITO","2004","4301909","RS","1473"
"85375","1","PPS","BARRA DO RIBEIRO","PREFEITO","2004","4301909","RS","813"
"85375","1","PT","BARRA DO RIBEIRO","PREFEITO","2004","4301909","RS","3303"
"85375","1","PTB","BARRA DO RIBEIRO","PREFEITO","2004","4301909","RS","1036"
"85383","1","PMDB","SAO VENDELINO","PREFEITO","2004","4319752","RS","926"
"85383","1","PTB","SAO VENDELINO","PREFEITO","2004","4319752","RS","601"
"85391","1","PMDB","BARROS CASSAL","PREFEITO","2004","4302006","RS","3641"
"85391","1","PP","BARROS CASSAL","PREFEITO","2004","4302006","RS","3687"
"85405","1","PFL","PROTASIO ALVES","PREFEITO","2004","4315172","RS","887"
"85405","1","PMDB","PROTASIO ALVES","PREFEITO","2004","4315172","RS","880"
"85413","1","PDT","BENTO GONCALVES","PREFEITO","2004","4302105","RS","22073"
"85413","1","PMDB","BENTO GONCALVES","PREFEITO","2004","4302105","RS","35865"
"85413","1","PSB","BENTO GONCALVES","PREFEITO","2004","4302105","RS","1113"
"85413","1","PSDB","BENTO GONCALVES","PREFEITO","2004","4302105","RS","1277"
"85421","1","PDT","POUSO NOVO","PREFEITO","2004","4315131","RS","692"
"85421","1","PMDB","POUSO NOVO","PREFEITO","2004","4315131","RS","93"
"85421","1","PTB","POUSO NOVO","PREFEITO","2004","4315131","RS","850"
"85430","1","PT","BOA VISTA DO BURICA","PREFEITO","2004","4302204","RS","2200"
"85430","1","PTB","BOA VISTA DO BURICA","PREFEITO","2004","4302204","RS","2573"
"85448","1","PMDB","EUGENIO DE CASTRO","PREFEITO","2004","4307831","RS","1162"
"85448","1","PP","EUGENIO DE CASTRO","PREFEITO","2004","4307831","RS","1149"
"85456","1","PL","BOM JESUS","PREFEITO","2004","4302303","RS","453"
"85456","1","PMDB","BOM JESUS","PREFEITO","2004","4302303","RS","3689"
"85456","1","PP","BOM JESUS","PREFEITO","2004","4302303","RS","3249"
"85464","1","PMDB","CRISTAL","PREFEITO","2004","4306056","RS","1813"
"85464","1","PSB","CRISTAL","PREFEITO","2004","4306056","RS","2441"
"85464","1","PSDB","CRISTAL","PREFEITO","2004","4306056","RS","465"
"85472","1","PDT","BOM RETIRO DO SUL","PREFEITO","2004","4302402","RS","2778"
"85472","1","PL","BOM RETIRO DO SUL","PREFEITO","2004","4302402","RS","4403"
"85472","1","PT","BOM RETIRO DO SUL","PREFEITO","2004","4302402","RS","462"
"85480","1","PDT","SAO MIGUEL DAS MISSOES","PREFEITO","2004","4319158","RS","2635"
"85480","1","PP","SAO MIGUEL DAS MISSOES","PREFEITO","2004","4319158","RS","2607"
"85499","1","PP","BOSSOROCA","PREFEITO","2004","4302501","RS","2323"
"85499","1","PTB","BOSSOROCA","PREFEITO","2004","4302501","RS","2499"
"85502","1","PP","GLORINHA","PREFEITO","2004","4309050","RS","2770"
"85502","1","PT","GLORINHA","PREFEITO","2004","4309050","RS","167"
"85502","1","PTB","GLORINHA","PREFEITO","2004","4309050","RS","1720"
"85510","1","PMDB","BRAGA","PREFEITO","2004","4302600","RS","1246"
"85510","1","PP","BRAGA","PREFEITO","2004","4302600","RS","1251"
"85529","1","PMDB","SEGREDO","PREFEITO","2004","4320263","RS","2401"
"85529","1","PP","SEGREDO","PREFEITO","2004","4320263","RS","2609"
"85537","1","PC do B","BUTIA","PREFEITO","2004","4302709","RS","122"
"85537","1","PP","BUTIA","PREFEITO","2004","4302709","RS","4549"
"85537","1","PTB","BUTIA","PREFEITO","2004","4302709","RS","8105"
"85545","1","PP","ALEGRIA","PREFEITO","2004","4300455","RS","1807"
"85545","1","PTB","ALEGRIA","PREFEITO","2004","4300455","RS","1610"
"85553","1","PMDB","CACAPAVA DO SUL","PREFEITO","2004","4302808","RS","12253"
"85553","1","PP","CACAPAVA DO SUL","PREFEITO","2004","4302808","RS","7270"
"85553","1","PT","CACAPAVA DO SUL","PREFEITO","2004","4302808","RS","3042"
"85561","1","PP","SALDANHA MARINHO","PREFEITO","2004","4316436","RS","1311"
"85561","1","PTB","SALDANHA MARINHO","PREFEITO","2004","4316436","RS","902"
"85570","1","PMDB","CACEQUI","PREFEITO","2004","4302907","RS","5205"
"85570","1","PP","CACEQUI","PREFEITO","2004","4302907","RS","3708"
"85588","1","PDT","SAO JOSE DO HERVAL","PREFEITO","2004","4318465","RS","982"
"85588","1","PMDB","SAO JOSE DO HERVAL","PREFEITO","2004","4318465","RS","745"
"85596","1","PFL","CACHOEIRA DO SUL","PREFEITO","2004","4303004","RS","18315"
"85596","1","PMDB","CACHOEIRA DO SUL","PREFEITO","2004","4303004","RS","17530"
"85596","1","PP","CACHOEIRA DO SUL","PREFEITO","2004","4303004","RS","10220"
"85596","1","PT","CACHOEIRA DO SUL","PREFEITO","2004","4303004","RS","5729"
"85600","1","PMDB","VISTA ALEGRE","PREFEITO","2004","4323507","RS","802"
"85600","1","PP","VISTA ALEGRE","PREFEITO","2004","4323507","RS","750"
"85600","1","PT","VISTA ALEGRE","PREFEITO","2004","4323507","RS","436"
"85618","1","PMDB","CACHOEIRINHA","PREFEITO","2004","4303103","RS","27290"
"85618","1","PSDB","CACHOEIRINHA","PREFEITO","2004","4303103","RS","9324"
"85618","1","PT","CACHOEIRINHA","PREFEITO","2004","4303103","RS","32727"
"85626","1","PP","IVORA","PREFEITO","2004","4310751","RS","781"
"85626","1","PT","IVORA","PREFEITO","2004","4310751","RS","916"
"85634","1","PDT","CACIQUE DOBLE","PREFEITO","2004","4303202","RS","70"
"85634","1","PP","CACIQUE DOBLE","PREFEITO","2004","4303202","RS","1322"
"85634","1","PT","CACIQUE DOBLE","PREFEITO","2004","4303202","RS","1533"
"85642","1","PT","VILA MARIA","PREFEITO","2004","4323408","RS","1989"
"85650","1","PMDB","CAIBATE","PREFEITO","2004","4303301","RS","1692"
"85650","1","PP","CAIBATE","PREFEITO","2004","4303301","RS","1840"
"85669","1","PMDB","TAQUARUCU DO SUL","PREFEITO","2004","4321329","RS","996"
"85669","1","PT","TAQUARUCU DO SUL","PREFEITO","2004","4321329","RS","999"
"85677","1","PFL","CAICARA","PREFEITO","2004","4303400","RS","1721"
"85677","1","PMDB","CAICARA","PREFEITO","2004","4303400","RS","1566"
"85677","1","PT","CAICARA","PREFEITO","2004","4303400","RS","331"
"85685","1","PDT","IMBE","PREFEITO","2004","4310330","RS","408"
"85685","1","PMDB","IMBE","PREFEITO","2004","4310330","RS","4708"
"85685","1","PSDB","IMBE","PREFEITO","2004","4310330","RS","3886"
"85693","1","PDT","CAMAQUA","PREFEITO","2004","4303509","RS","13436"
"85693","1","PP","CAMAQUA","PREFEITO","2004","4303509","RS","23265"
"85693","1","PTB","CAMAQUA","PREFEITO","2004","4303509","RS","1823"
"85707","1","PMDB","SEDE NOVA","PREFEITO","2004","4320230","RS","1122"
"85707","1","PP","SEDE NOVA","PREFEITO","2004","4320230","RS","1009"
"85715","1","PMDB","CAMBARA DO SUL","PREFEITO","2004","4303608","RS","1781"
"85715","1","PP","CAMBARA DO SUL","PREFEITO","2004","4303608","RS","2803"
"85723","1","PP","TUPANDI","PREFEITO","2004","4322251","RS","1106"
"85723","1","PTB","TUPANDI","PREFEITO","2004","4322251","RS","1383"
"85731","1","PT","CAMPINA DAS MISSOES","PREFEITO","2004","4303707","RS","2519"
"85740","1","PMDB","RIOZINHO","PREFEITO","2004","4315750","RS","1443"
"85740","1","PSDB","RIOZINHO","PREFEITO","2004","4315750","RS","1897"
"85758","1","PP","CAMPINAS DO SUL","PREFEITO","2004","4303806","RS","2706"
"85758","1","PT","CAMPINAS DO SUL","PREFEITO","2004","4303806","RS","1339"
"85766","1","PMDB","RELVADO","PREFEITO","2004","4315453","RS","916"
"85766","1","PP","RELVADO","PREFEITO","2004","4315453","RS","950"
"85774","1","PMDB","CAMPO BOM","PREFEITO","2004","4303905","RS","21315"
"85774","1","PP","CAMPO BOM","PREFEITO","2004","4303905","RS","1598"
"85774","1","PSB","CAMPO BOM","PREFEITO","2004","4303905","RS","6945"
"85774","1","PSDB","CAMPO BOM","PREFEITO","2004","4303905","RS","4600"
"85774","1","PT","CAMPO BOM","PREFEITO","2004","4303905","RS","2648"
"85774","1","PV","CAMPO BOM","PREFEITO","2004","4303905","RS","364"
"85782","1","PMDB","IMIGRANTE","PREFEITO","2004","4310363","RS","1080"
"85782","1","PP","IMIGRANTE","PREFEITO","2004","4310363","RS","1145"
"85790","1","PDT","CAMPO NOVO","PREFEITO","2004","4304002","RS","1463"
"85790","1","PFL","CAMPO NOVO","PREFEITO","2004","4304002","RS","2075"
"85790","1","PT","CAMPO NOVO","PREFEITO","2004","4304002","RS","456"
"85804","1","PMDB","CIDREIRA","PREFEITO","2004","4305454","RS","3283"
"85804","1","PT","CIDREIRA","PREFEITO","2004","4305454","RS","459"
"85804","1","PTB","CIDREIRA","PREFEITO","2004","4305454","RS","2603"
"85812","1","PMDB","CANDELARIA","PREFEITO","2004","4304200","RS","9363"
"85812","1","PP","CANDELARIA","PREFEITO","2004","4304200","RS","9267"
"85812","1","PT","CANDELARIA","PREFEITO","2004","4304200","RS","868"
"85820","1","PMDB","MONTAURI","PREFEITO","2004","4312351","RS","956"
"85839","1","PMDB","CANDIDO GODOI","PREFEITO","2004","4304309","RS","2700"
"85839","1","PP","CANDIDO GODOI","PREFEITO","2004","4304309","RS","2279"
"85847","1","PMDB","VISTA GAUCHA","PREFEITO","2004","4323705","RS","1042"
"85847","1","PPS","VISTA GAUCHA","PREFEITO","2004","4323705","RS","1056"
"85855","1","PDT","CANELA","PREFEITO","2004","4304408","RS","1735"
"85855","1","PMDB","CANELA","PREFEITO","2004","4304408","RS","9604"
"85855","1","PP","CANELA","PREFEITO","2004","4304408","RS","9895"
"85855","1","PT","CANELA","PREFEITO","2004","4304408","RS","385"
"85863","1","PMDB","VISTA ALEGRE DO PRATA","PREFEITO","2004","4323606","RS","623"
"85863","1","PTB","VISTA ALEGRE DO PRATA","PREFEITO","2004","4323606","RS","720"
"85871","1","PMDB","CANGUCU","PREFEITO","2004","4304507","RS","7000"
"85871","1","PP","CANGUCU","PREFEITO","2004","4304507","RS","13200"
"85871","1","PSDB","CANGUCU","PREFEITO","2004","4304507","RS","12827"
"85871","1","PT","CANGUCU","PREFEITO","2004","4304507","RS","2997"
"85880","1","PMDB","CASEIROS","PREFEITO","2004","4304952","RS","1022"
"85880","1","PP","CASEIROS","PREFEITO","2004","4304952","RS","1029"
"85898","1","PFL","CANOAS","PREFEITO","2004","4304606","RS","2486"
"85898","1","PP","CANOAS","PREFEITO","2004","4304606","RS","4690"
"85898","1","PSB","CANOAS","PREFEITO","2004","4304606","RS","1995"
"85898","1","PSDB","CANOAS","PREFEITO","2004","4304606","RS","130479"
"85898","1","PT","CANOAS","PREFEITO","2004","4304606","RS","46414"
"85901","1","PDT","ITACURUBI","PREFEITO","2004","4310553","RS","1250"
"85901","1","PP","ITACURUBI","PREFEITO","2004","4310553","RS","1197"
"85910","1","PDT","CARAZINHO","PREFEITO","2004","4304705","RS","12030"
"85910","1","PP","CARAZINHO","PREFEITO","2004","4304705","RS","1943"
"85910","1","PSDB","CARAZINHO","PREFEITO","2004","4304705","RS","20028"
"85910","1","PT","CARAZINHO","PREFEITO","2004","4304705","RS","1887"
"85928","1","PP","ENTRE RIOS DO SUL","PREFEITO","2004","4306957","RS","1136"
"85928","1","PSDB","ENTRE RIOS DO SUL","PREFEITO","2004","4306957","RS","1128"
"85936","1","PDT","CARLOS BARBOSA","PREFEITO","2004","4304804","RS","6434"
"85936","1","PMDB","CARLOS BARBOSA","PREFEITO","2004","4304804","RS","2179"
"85936","1","PP","CARLOS BARBOSA","PREFEITO","2004","4304804","RS","6853"
"85944","1","PDT","CERRO GRANDE DO SUL","PREFEITO","2004","4305173","RS","1811"
"85944","1","PP","CERRO GRANDE DO SUL","PREFEITO","2004","4305173","RS","2843"
"85944","1","PSDB","CERRO GRANDE DO SUL","PREFEITO","2004","4305173","RS","499"
"85944","1","PT","CERRO GRANDE DO SUL","PREFEITO","2004","4305173","RS","206"
"85952","1","PMDB","CASCA","PREFEITO","2004","4304903","RS","1927"
"85952","1","PP","CASCA","PREFEITO","2004","4304903","RS","1793"
"85952","1","PT","CASCA","PREFEITO","2004","4304903","RS","1671"
"85952","1","PTB","CASCA","PREFEITO","2004","4304903","RS","420"
"85960","1","PDT","CAMARGO","PREFEITO","2004","4303558","RS","1108"
"85979","1","PDT","CATUIPE","PREFEITO","2004","4305009","RS","4336"
"85979","1","PP","CATUIPE","PREFEITO","2004","4305009","RS","2403"
"85979","1","PTB","CATUIPE","PREFEITO","2004","4305009","RS","379"
"85987","1","PP","PARAISO DO SUL","PREFEITO","2004","4314027","RS","3121"
