UF,COD_MUN_IBGE,SIGLA_PARTIDO,QTDE_VOTOS_2000,vote_pct_2000,rank_2000,win_margin_2000,Incumbent_2000,vote_pct_2004
AM,1303536,PL,4665,0.47097425542655225,2,-0.03695103483089346,0,0.5006353240152478
AM,1303536,PT,209,0.02110045431600202,3,-0.48682483594144366,0,NA
AM,1303569,PTB,2630,0.46441815292247923,1,0.19124139148861025,1,NA
AM,1303569,PL,1547,0.273176761433869,2,-0.19124139148861025,0,NA
AM,1303569,PMDB,1486,0.2624050856436518,3,-0.20201306727882745,0,0.57594862813777
AM,1303601,PFL,1327,0.49129951869677896,1,0.2117734172528693,1,0.11694864945087563
AM,1303601,PSDB,755,0.27952610144390966,2,-0.2117734172528693,0,NA
AM,1303601,PPB,619,0.22917437985931136,3,-0.2621251388374676,0,NA
AM,1303700,PL,2739,0.500365363536719,1,7.3072707343802e-4,1,0.3460946846692873
AM,1303700,PMDB,2735,0.499634636463281,2,-7.3072707343802e-4,0,NA
AM,1303809,PFL,3058,0.3245939921452075,1,0.020698439656087475,1,0.2431305201177625
AM,1303809,PTB,2863,0.30389555248912004,2,-0.020698439656087475,0,NA
AM,1303809,PSL,2768,0.2938116972720518,3,-0.030782294873155702,0,0.2648020935557736
AM,1303809,PDT,732,0.07769875809362063,4,-0.24689523405158686,0,NA
AM,1303908,PSDB,4286,0.7228875021082813,1,0.4585933546972508,1,0.5672182006204757
AM,1303908,PMDB,1567,0.2642941474110305,2,-0.4585933546972508,0,NA
AM,1303908,PL,76,0.012818350480688143,3,-0.7100691516275932,0,NA
AM,1303957,PMDB,1076,0.3604690117252931,1,0.07772194304857621,1,NA
AM,1303957,PFL,844,0.2827470686767169,2,-0.07772194304857621,0,NA
AM,1303957,PPB,698,0.2338358458961474,3,-0.12663316582914572,0,NA
AM,1303957,PL,150,0.05025125628140704,4,-0.3102177554438861,0,0.33672857998801675
AM,1303957,PSB,115,0.038525963149078725,5,-0.32194304857621436,0,NA
AM,1303957,PT,102,0.034170854271356785,6,-0.3262981574539363,0,NA
AM,1304005,PSDB,2470,0.6811913954771097,1,0.3623827909542195,1,0.4111531190926276
AM,1304005,PFL,1156,0.3188086045228902,2,-0.3623827909542195,0,NA
AM,1304062,PTB,3687,0.3845030764417562,1,0.07748461779121912,1,NA
AM,1304062,PFL,2944,0.30701845865053706,2,-0.07748461779121912,0,0.33889304412864624
AM,1304062,PRTB,1887,0.19678798623422672,3,-0.18771509020752947,0,NA
AM,1304062,PSL,965,0.10063614558348107,4,-0.28386693085827513,0,NA
AM,1304062,PPS,106,0.011054333089998957,5,-0.3734487433517572,0,0.343754674644727
AM,1304104,PFL,3701,0.7193391642371234,1,0.4386783284742468,1,NA
AM,1304104,PSDB,1444,0.2806608357628766,2,-0.4386783284742468,0,NA
AM,1304203,PTB,5661,0.29581439097037154,1,0.018132413648952295,1,NA
AM,1304203,PFL,5314,0.27768197732141925,2,-0.018132413648952295,0,0.6040334736732679
AM,1304203,PSDB,3391,0.17719600773370955,3,-0.11861838323666199,0,NA
AM,1304203,PSB,2703,0.1412447092020693,4,-0.15456968176830224,0,NA
AM,1304203,PMDB,1918,0.10022469561582276,5,-0.1955896953545488,0,NA
AM,1304203,PAN,150,0.007838219156607618,6,-0.28797617181376395,0,NA
AM,1304237,PMDB,1615,0.5029585798816568,1,0.00591715976331364,1,0.5464562985224142
AM,1304237,PL,1596,0.4970414201183432,2,-0.00591715976331364,0,NA
AM,1304260,PL,2046,0.6185006045949214,1,0.2370012091898428,1,NA
AM,1304260,PSDB,1262,0.3814993954050786,2,-0.2370012091898428,0,0.015315739868049011
AM,1304302,PMDB,3166,0.5322797579018157,1,0.06455951580363145,1,NA
AM,1304302,PSDC,2782,0.46772024209818425,2,-0.06455951580363145,0,NA
AM,1304401,PPS,1720,0.30239099859353025,1,0.09124472573839662,1,0.4110704110704111
AM,1304401,PDT,1201,0.21114627285513363,2,-0.09124472573839662,0,0.01098901098901099
AM,1304401,PT,1139,0.2002461322081575,3,-0.10214486638537273,0,0.5346628679962013
AM,1304401,PMDB,954,0.16772151898734178,4,-0.13466947960618847,0,NA
AM,1304401,PSL,674,0.11849507735583685,5,-0.18389592123769338,0,NA
RR,1400027,PFL,1794,0.525175644028103,1,0.050351288056206034,1,NA
RR,1400027,PSDB,1622,0.474824355971897,2,-0.050351288056206034,0,NA
RR,1400050,PFL,3437,0.545295890845629,1,0.09059178169125809,1,NA
RR,1400050,PMDB,2866,0.45470410915437093,2,-0.09059178169125809,0,NA
RR,1400100,PSDB,36101,0.44376290687383224,1,0.14418821909725638,1,0.14514271316992405
RR,1400100,PTB,24371,0.29957468777657587,2,-0.14418821909725638,0,NA
RR,1400100,PPB,16743,0.2058093224505851,3,-0.23795358442324713,0,NA
RR,1400100,PPS,4056,0.04985740977480578,4,-0.39390549709902645,0,0.567109383435914
RR,1400100,PCO,81,9.95673124201003e-4,5,-0.44276723374963123,0,0.007558578987150416
RR,1400159,PFL,1845,0.5120732722731057,1,0.024146544546211457,1,NA
RR,1400159,PMDB,1758,0.48792672772689427,2,-0.024146544546211457,0,NA
RR,1400175,PTB,3446,0.5582374858253686,1,0.11647497165073711,1,NA
RR,1400175,PFL,2727,0.44176251417463147,2,-0.11647497165073711,0,NA
RR,1400407,PST,1493,0.5125300377617577,1,0.0250600755235153,1,NA
RR,1400407,PSDB,1420,0.48746996223824235,2,-0.0250600755235153,0,NA
RR,1400456,PFL,1926,0.5688127584170112,1,0.2536916715888954,1,NA
RR,1400456,PSL,1067,0.3151210868281158,2,-0.2536916715888954,0,NA
RR,1400456,PL,393,0.116066154754873,3,-0.45274660366213815,0,NA
RR,1400704,PPB,889,0.5802872062663186,1,0.1605744125326371,1,NA
RR,1400704,PMDB,643,0.4197127937336815,2,-0.1605744125326371,0,NA
PA,1500131,PSDB,1505,0.5617767823814857,1,0.17693169092945132,1,0.3755334281650071
PA,1500131,PSD,1031,0.3848450914520343,2,-0.17693169092945132,0,NA
PA,1500131,PT,143,0.05337812616648003,3,-0.5083986562150056,0,0.17733522996680892
PA,1500206,PPB,9111,0.6125042016806723,1,0.3108571428571429,1,NA
PA,1500206,PMDB,4487,0.30164705882352943,2,-0.3108571428571429,0,NA
PA,1500206,PSC,1277,0.08584873949579831,3,-0.526655462184874,0,NA
PA,1500503,PMDB,8097,0.6111404634312023,1,0.2222809268624047,1,0.19242942144575262
PA,1500503,PSDB,5152,0.3888595365687976,2,-0.2222809268624047,0,0.3880870996328649
PA,1500602,PMDB,11527,0.4416136694506168,1,0.12795954333001303,1,0.4445850558227172
PA,1500602,PFL,8187,0.3136541261206038,2,-0.12795954333001303,0,NA
PA,1500602,PT,6388,0.2447322044287794,3,-0.1968814650218374,0,0.06195337326696476
PA,1500800,PSDB,91742,0.8397513936054335,1,0.6950544169740684,1,0.24657491378608937
PA,1500800,PT,15808,0.14469697663136505,2,-0.6950544169740684,0,0.07293915895279045
PA,1500800,PSB,1699,0.015551629763201494,3,-0.824199763842232,0,NA
PA,1500909,PSDB,7004,0.47594455014949716,1,0.04960587116064147,1,0.5303099017384731
PA,1500909,PDT,6274,0.4263386789888557,2,-0.04960587116064147,0,0.46969009826152686
PA,1500909,PPS,1438,0.09771677086164719,3,-0.37822777928784995,0,NA
PA,1500958,PSDB,3082,0.4994328309836331,1,0.006319883325230924,1,0.5009690816797415
PA,1500958,PMDB,3043,0.4931129476584022,2,-0.006319883325230924,0,0.4866635902168897
PA,1500958,PPB,46,0.007454221357964673,3,-0.4919786096256684,0,NA
PA,1501006,PSDB,1147,0.25539968826541976,1,0.07704297483856604,1,0.3952064380685794
PA,1501006,PMDB,801,0.17835671342685372,2,-0.07704297483856604,0,0.4494401679496151
PA,1501006,PTB,772,0.17189935426408373,3,-0.08350033400133602,0,NA
PA,1501006,PPB,534,0.11890447561790247,4,-0.1364952126475173,0,NA
PA,1501006,PSC,489,0.10888443553774214,5,-0.14651525272767763,0,0.04723582925122463
PA,1501006,PDT,404,0.08995769316410598,6,-0.16544199510131377,0,NA
PA,1501006,PPS,344,0.07659763972389223,7,-0.17880204854152754,0,NA
PA,1501105,PT,1939,0.4188809678116224,1,0.045150140419096985,1,NA
PA,1501105,PSDB,1730,0.3737308273925254,2,-0.045150140419096985,0,0.5241588263434859
PA,1501105,PPB,960,0.20738820479585224,3,-0.21149276301577014,0,NA
PA,1501204,PMDB,7043,0.7186734693877551,1,0.4445918367346939,1,0.474689745264533
PA,1501204,PSDB,2686,0.27408163265306124,2,-0.4445918367346939,0,0.25530698889614634
PA,1501204,PL,71,0.007244897959183674,3,-0.7114285714285714,0,NA
PA,1501253,PDT,911,0.4120307553143374,1,0.09045680687471735,1,NA
PA,1501253,PL,711,0.32157394843962006,2,-0.09045680687471735,0,NA
PA,1501253,PSDB,589,0.2663952962460425,3,-0.1456354590682949,0,0.5629251700680272
PA,1501451,PMDB,2989,0.47324255858138065,1,0.10845471817606084,1,0.33390391418463994
PA,1501451,PDT,2304,0.3647878404053198,2,-0.10845471817606084,0,NA
PA,1501451,PT,1023,0.16196960101329955,3,-0.3112729575680811,0,0.3345886112062079
PA,1501501,PSDB,10021,0.6818398312580799,1,0.4482547458665034,1,0.3474341542025482
PA,1501501,PMDB,3433,0.23358508539157652,2,-0.4482547458665034,0,NA
PA,1501501,PT,1243,0.08457508335034361,3,-0.5972647479077363,0,0.2305987812861963
PA,1501709,PPB,11364,0.32938175705052025,1,0.029448421784875778,1,NA
PA,1501709,PMDB,10348,0.2999333352656445,2,-0.029448421784875778,0,0.25231292517006804
PA,1501709,PSD,10078,0.29210747514564794,3,-0.03727428190487231,0,NA
PA,1501709,PT,2711,0.0785774325381873,4,-0.2508043245123329,0,NA
PA,1501725,PTB,3033,0.5007429420505201,1,0.0014858841010401136,1,NA
PA,1501725,PSDB,3024,0.49925705794947994,2,-0.0014858841010401136,0,0.3858359584645899
PA,1501782,PSDB,9533,0.8272301284276293,1,0.6544602568552587,1,NA
PA,1501782,PMDB,1991,0.1727698715723707,2,-0.6544602568552587,0,0.5175530279741777
PA,1501808,PPB,9221,0.3832183525891447,1,0.06657800681572607,1,NA
PA,1501808,PMDB,7619,0.31664034577341865,2,-0.06657800681572607,0,NA
PA,1501808,PTB,6860,0.2850968331809492,3,-0.09812151940819552,0,NA
PA,1501808,PSD,362,0.015044468456487407,4,-0.36817388413265734,0,NA
PA,1501907,PSDB,5665,0.6823656950132498,1,0.3647313900264997,1,0.4180629718283926
PA,1501907,PMDB,2637,0.31763430498675016,2,-0.3647313900264997,0,NA
PA,1501956,PSDB,2426,0.5326015367727772,1,0.07442371020856209,1,0.4238639783328318
PA,1501956,PL,2087,0.45817782656421513,2,-0.07442371020856209,0,NA
PA,1501956,PT,42,0.009220636663007684,3,-0.5233809001097696,0,0.18221486608486306
PA,1502004,PPB,2200,0.27234463976231743,1,0.0066848229759841615,1,NA
PA,1502004,PTB,2146,0.26565981678633327,2,-0.0066848229759841615,0,0.4150720275209632
PA,1502004,PT,1255,0.15536023768259472,3,-0.11698440207972272,0,NA
PA,1502004,PSB,1146,0.14186679871255262,4,-0.13047784104976481,0,NA
PA,1502004,PL,1134,0.14038128249566725,5,-0.13196335726665018,0,NA
PA,1502004,PFL,197,0.024387224560534784,6,-0.24795741520178266,0,0.20662223177811223
PA,1502103,PT,14676,0.3803747764559521,1,0.042635357540885876,1,0.31845140032948926
PA,1502103,PDT,13031,0.3377394189150662,2,-0.042635357540885876,0,NA
PA,1502103,PSDB,10876,0.28188580462898166,3,-0.09848897182697042,0,0.0078665568369028
PA,1502202,PMDB,10742,0.39358077162642435,1,0.13336753013593228,1,0.4632136907466303
PA,1502202,PPS,7102,0.2602132414904921,2,-0.13336753013593228,0,NA
PA,1502202,PSDB,6857,0.25123658080826583,3,-0.14234419081815852,0,NA
PA,1502202,PL,2592,0.09496940607481771,4,-0.2986113655516066,0,NA
PA,1502400,PMDB,8429,0.5866100633307816,1,0.37351242257637973,1,0.37660132276708574
PA,1502400,PSDB,3062,0.21309764075440182,2,-0.37351242257637973,0,NA
PA,1502400,PT,2878,0.20029229591481662,3,-0.38631776741596496,0,0.3408657570160281
PA,1502608,PSDB,2436,0.48642172523961663,1,0.09185303514376997,1,0.2386551838357072
PA,1502608,PFL,1976,0.39456869009584666,2,-0.09185303514376997,0,NA
PA,1502608,PSD,378,0.07547923322683706,3,-0.41094249201277955,0,NA
PA,1502608,PT,218,0.043530351437699684,4,-0.44289137380191695,0,0.29529645578005964
PA,1502707,PMDB,9172,0.5090182585049114,1,0.14290471169321267,1,NA
PA,1502707,PDT,6597,0.3661135468116988,2,-0.14290471169321267,0,NA
PA,1502707,PT,2250,0.12486819468338975,3,-0.3841500638215217,0,0.4454021597017094
PA,1502756,PMDB,4906,0.5132336018411968,1,0.02646720368239358,1,NA
PA,1502756,PSDB,4653,0.48676639815880324,2,-0.02646720368239358,0,0.4935807245867042
PA,1502806,PMDB,3156,0.48922647651526896,1,0.23345217795690593,1,0.4442676968526304
PA,1502806,PSDB,1650,0.25577429855836303,2,-0.23345217795690593,0,0.3575730030678332
PA,1502806,PTB,1404,0.2176406758642071,3,-0.27158580065106186,0,NA
PA,1502806,PT,241,0.037358549062160906,4,-0.45186792745310805,0,NA
PA,1502905,PSDB,7402,0.5460715603098487,1,0.17727775728513456,1,NA
PA,1502905,PTB,4999,0.36879380302471415,2,-0.17727775728513456,0,NA
PA,1502905,PMDB,702,0.051789007746219105,3,-0.49428255256362963,0,NA
PA,1502905,PL,384,0.0283290298782737,4,-0.517742530431575,0,0.4822575976845152
PA,1502905,PSL,68,0.005016599040944301,5,-0.5410549612689044,0,NA
PA,1502939,PTB,6349,0.4920179789212647,1,0.04269993800371974,1,0.5092379401359016
PA,1502939,PSDB,5798,0.44931804091754496,2,-0.04269993800371974,0,0.48486550233054415
PA,1502939,PPS,757,0.05866398016119033,3,-0.43335399876007435,0,NA
PA,1503002,PTB,2295,0.6816156816156816,1,0.36323136323136324,1,0.561556181213207
PA,1503002,PFL,1072,0.3183843183843184,2,-0.36323136323136324,0,NA
PA,1503044,PTB,1571,0.2928238583410997,1,0.002795899347623476,1,NA
PA,1503044,PDT,1556,0.2900279589934762,2,-0.002795899347623476,0,NA
PA,1503044,PMDB,1529,0.28499534016775396,3,-0.007828518173345733,0,0.5013994402239105
PA,1503044,PT,709,0.1321528424976701,4,-0.1606710158434296,0,0.26629348260695723
PA,1503077,PSB,5943,0.6872109158186864,1,0.3744218316373728,1,NA
PA,1503077,PSDB,2705,0.3127890841813136,2,-0.3744218316373728,0,0.48348660535785687
PA,1503101,PT,3345,0.509986278396097,1,0.019972556792193952,1,0.5671860885275519
PA,1503101,PMDB,3214,0.49001372160390305,2,-0.019972556792193952,0,0.4328139114724481
PA,1503705,PTB,6998,0.5148995658891914,1,0.23920241336178355,1,NA
PA,1503705,PL,3747,0.27569715252740784,2,-0.23920241336178355,0,0.5620469544520177
PA,1503705,PMDB,2846,0.20940328158340077,3,-0.3054962843057906,0,0.43795304554798226
PA,1503903,PMDB,6351,0.5658410548823949,1,0.20411617961511047,1,0.41911282686284507
PA,1503903,PT,4060,0.3617248752672844,2,-0.20411617961511047,0,0.496467331925122
PA,1503903,PPB,813,0.07243406985032075,3,-0.49340698503207414,0,NA
PA,1504000,PSDB,3838,0.4794503435352904,1,0.14903185509056838,1,0.5261121856866537
PA,1504000,PDT,2645,0.33041848844472205,2,-0.14903185509056838,0,NA
PA,1504000,PT,1514,0.1891317926296065,3,-0.2903185509056839,0,NA
PA,1504000,PL,8,9.993753903810119e-4,4,-0.4784509681449094,0,0.4738878143133462
PA,1504059,PMDB,6300,0.5482074486599373,1,0.23390184476157322,1,0.3115320704553008
PA,1504059,PPB,3612,0.3143056038983641,2,-0.23390184476157322,0,NA
PA,1504059,PSD,1580,0.13748694744169856,3,-0.4107205012182388,0,NA
PA,1504109,PSDB,2194,0.4585161964472309,1,0.08025078369905952,1,0.7372360844529751
PA,1504109,PFL,1810,0.3782654127481714,2,-0.08025078369905952,0,NA
PA,1504109,PPS,573,0.11974921630094044,3,-0.3387669801462905,0,NA
PA,1504109,PT,208,0.04346917450365726,4,-0.4150470219435736,0,NA
PA,1504307,PSDB,6400,0.44846191577324646,1,0.07105318478032374,1,0.312207473336914
PA,1504307,PFL,5386,0.3774087309929227,2,-0.07105318478032374,0,NA
PA,1504307,PDT,2038,0.14280709130404318,3,-0.3056548244692033,0,NA
PA,1504307,PT,297,0.02081143577885222,4,-0.42765047999439426,0,NA
PA,1504307,PSC,118,0.00826851657206923,5,-0.4401933992011772,0,NA
PA,1504307,PL,32,0.0022423095788662323,6,-0.4462196061943802,0,0.01189288728611985
PA,1504406,PFL,5651,0.4877859300820026,1,0.025722917565817904,1,NA
PA,1504406,PSDB,5353,0.4620630125161847,2,-0.025722917565817904,0,0.37884274050408234
PA,1504406,PT,581,0.050151057401812686,3,-0.4376348726801899,0,0.025204117855875046
PA,1504422,PSDB,17709,0.6788698918960362,1,0.5119604385494134,1,0.5570605342524774
PA,1504422,PMDB,4354,0.16690945334662272,2,-0.5119604385494134,0,NA
PA,1504422,PDT,2326,0.0891666027754351,3,-0.5897032891206011,0,NA
PA,1504422,PT,1697,0.065054051981906,4,-0.6138158399141302,0,NA
PA,1504455,PMDB,3172,0.3455714130079529,1,0.011112321603660491,1,NA
PA,1504455,PT,3070,0.3344590914042924,2,-0.011112321603660491,0,0.5278059577607673
PA,1504455,PSDB,2937,0.31996949558775467,3,-0.02560191742019824,0,0.47219404223923267
PA,1504505,PSD,2439,0.5451497541350022,1,0.09521680822530171,1,NA
PA,1504505,PSDB,2013,0.4499329459097005,2,-0.09521680822530171,0,0.5488116019873774
PA,1504505,PDT,22,0.0049172999552972736,3,-0.5402324541797049,0,NA
PA,1504604,PDT,5287,0.5146500535384017,1,0.054706512216489867,1,NA
PA,1504604,PSDB,4725,0.4599435413219118,2,-0.054706512216489867,0,NA
PA,1504604,PPS,187,0.018203056556020638,3,-0.49644699698238104,0,0.6356491669286388
PA,1504604,PTB,74,0.00720334858366592,4,-0.5074467049547358,0,NA
PA,1504703,PSDB,9489,0.48897248273729776,1,0.0032464186334123513,1,NA
PA,1504703,PTB,9426,0.4857260641038854,2,-0.0032464186334123513,0,NA
PA,1504703,PPS,294,0.015149953622590952,3,-0.4738225291147068,0,NA
PA,1504703,PDT,197,0.010151499536225909,4,-0.47882098320107186,0,NA
PA,1504802,PSDB,14737,0.6638886386160915,1,0.32777727723218303,1,NA
PA,1504802,PPB,7461,0.33611136138390846,2,-0.32777727723218303,0,NA
PA,1504901,PPB,5843,0.5448018648018648,1,0.08960372960372959,1,NA
PA,1504901,PT,4882,0.4551981351981352,2,-0.08960372960372959,0,0.27993804516181625
PA,1504976,PT,3102,0.5524487978628673,1,0.1048975957257346,1,0.506804069229753
PA,1504976,PTB,2513,0.4475512021371327,2,-0.1048975957257346,0,0.49319593077024704
PA,1505007,PSDB,3766,0.5524424233533812,1,0.11016576206542467,1,NA
PA,1505007,PTB,3015,0.44227666128795656,2,-0.11016576206542467,0,NA
PA,1505007,PSD,36,0.005280915358662168,3,-0.5471615079947191,0,NA
PA,1505106,PPB,7252,0.37782640408460977,1,0.13655308950713765,1,NA
PA,1505106,PT,4631,0.24127331457747211,2,-0.13655308950713765,0,NA
PA,1505106,PSDB,3935,0.20501198291132647,3,-0.1728144211732833,0,0.3108147571303417
PA,1505106,PTB,3376,0.17588829842659165,4,-0.20193810565801812,0,0.38523313540348486
PA,1505304,PMDB,15174,0.7015905307934159,1,0.42209173293878305,1,0.13268608414239483
PA,1505304,PTB,6045,0.2794987978546329,2,-0.42209173293878305,0,0.3410476405509144
PA,1505304,PT,409,0.018910671351951173,3,-0.6826798594414648,0,NA
PA,1505403,PSDB,3872,0.5326729949098913,1,0.06534598981978262,1,0.5030241935483871
PA,1505403,PMDB,3397,0.46732700509010866,2,-0.06534598981978262,0,0.4969758064516129
PA,1505437,PSDB,3358,0.5309090909090909,1,0.06181818181818177,1,NA
PA,1505437,PSB,2967,0.4690909090909091,2,-0.06181818181818177,0,0.2787664553876158
PA,1505502,PSDB,13717,0.5272727272727272,1,0.05454545454545451,1,0.5722841188054709
PA,1505502,PMDB,12298,0.4727272727272727,2,-0.05454545454545451,0,0.4202703067252961
PA,1505650,PSB,2114,0.46137058053251856,1,0.13247490178961152,1,NA
PA,1505650,PSDB,1507,0.32889567874290704,2,-0.13247490178961152,0,NA
PA,1505650,PMDB,961,0.20973374072457443,3,-0.25163683980794416,0,0.23381462505822076
PA,1505700,PSDB,3472,0.37575757575757573,1,0.03625541125541121,1,0.06005221932114883
PA,1505700,PMDB,3137,0.3395021645021645,2,-0.03625541125541121,0,0.2849682954121596
PA,1505700,PSB,1666,0.1803030303030303,3,-0.19545454545454544,0,NA
PA,1505700,PFL,965,0.10443722943722944,4,-0.2713203463203463,0,0.09324878776575904
PA,1505809,PSDB,6261,0.511561402075333,1,0.04371272162758394,1,0.3525779376498801
PA,1505809,PTB,5726,0.467848680447749,2,-0.04371272162758394,0,NA
PA,1505809,PT,191,0.01560585015115614,3,-0.49595555192417684,0,NA
PA,1505809,PFL,61,0.004984067325761909,4,-0.506577334749571,0,NA
PA,1505908,PSDB,4018,0.5973832887303003,1,0.19476657746060067,1,0.34844842657342656
PA,1505908,PMDB,2708,0.40261671126969967,2,-0.19476657746060067,0,0.34571678321678323
PA,1506005,PPB,5205,0.5376510691044314,1,0.07530213820886272,1,NA
PA,1506005,PMDB,4476,0.46234893089556867,2,-0.07530213820886272,0,NA
PA,1506104,PMDB,3756,0.5903803835271927,1,0.18076076705438537,1,0.4459797148316919
PA,1506104,PPB,2606,0.4096196164728073,2,-0.18076076705438537,0,NA
PA,1506112,PSDB,2401,0.4775258552108194,1,0.050715990453460646,1,0.3497659906396256
PA,1506112,PDT,2146,0.42680986475735877,2,-0.050715990453460646,0,0.5427457098283931
PA,1506112,PMDB,435,0.08651551312649165,3,-0.3910103420843278,0,NA
PA,1506112,PL,46,0.009148766905330152,4,-0.46837708830548924,0,NA
PA,1506161,PMDB,3860,0.44852428538229144,1,0.0867999070415989,1,NA
PA,1506161,PSDB,3113,0.36172437834069254,2,-0.0867999070415989,0,0.04120462238823392
PA,1506161,PTB,1633,0.18975133627701604,3,-0.2587729491052754,0,NA
PA,1506187,PMDB,8463,0.5071612632588243,1,0.07562773416431956,1,0.4424864151135036
PA,1506187,PSDB,7201,0.4315335290945047,2,-0.07562773416431956,0,0.39764359351988215
PA,1506187,PPB,1023,0.061305207646671064,3,-0.4458560556121532,0,NA
PA,1506195,PSDB,3519,0.42988028341070117,1,0.11910579037380892,1,NA
PA,1506195,PPB,2544,0.31077449303689225,2,-0.11910579037380892,0,NA
PA,1506195,PSB,2123,0.2593452235524065,3,-0.17053505985829465,0,0.4432999257609503
PA,1506203,PMDB,7361,0.6106180008295313,1,0.2463708004977188,1,0.0636380244808477
PA,1506203,PSDB,4391,0.3642472003318125,2,-0.2463708004977188,0,0.48742463918153583
PA,1506203,PT,303,0.02513479883865616,3,-0.5854832019908751,0,0.024541745326106815
PA,1506351,PSDB,3247,0.4991544965411222,1,0.03120676402767103,1,NA
PA,1506351,PMDB,3044,0.4679477325134512,2,-0.03120676402767103,0,0.6071339173967459
PA,1506351,PT,214,0.0328977709454266,3,-0.4662567255956956,0,NA
PA,1506401,PSDB,1699,0.5032582938388626,1,0.006516587677725116,1,0.523124115148655
PA,1506401,PL,1677,0.49674170616113744,2,-0.006516587677725116,0,NA
PA,1506500,PSDB,13854,0.6938100961538461,1,0.4152644230769231,1,0.24973591549295773
PA,1506500,PFL,5562,0.2785456730769231,2,-0.4152644230769231,0,NA
PA,1506500,PTB,388,0.019431089743589744,3,-0.6743790064102564,0,NA
PA,1506500,PDT,164,0.008213141025641026,4,-0.6855969551282051,0,0.10378521126760563
