"","UF","COD_MUN_IBGE","SIGLA_PARTIDO","QTDE_VOTOS_2000","vote_pct_2000","rank_2000","win_margin_2000","Incumbent_2000","vote_pct_2004","NOME","POP_201","IDHM_10","PIB_PER"
"11038","RS",4302402,"PMDB",439,0.0641625255773166,3,-0.58930137386729,0,NA,"BOM RETIRO DO SUL",11576,0.739,14991
"11039","RS",4302451,"PMDB",2445,0.483201581027668,1,0.0766798418972332,1,NA,"BOQUEIRAO DO LEAO",7651,0.7,11882
"11040","RS",4302451,"PDT",2057,0.406521739130435,2,-0.0766798418972332,0,0.356454356454356,"BOQUEIRAO DO LEAO",7651,0.7,11882
"11041","RS",4302451,"PT",558,0.110276679841897,3,-0.372924901185771,0,0.447363447363447,"BOQUEIRAO DO LEAO",7651,0.7,11882
"11042","RS",4302501,"PPB",2970,0.59151563433579,1,0.221469826727743,1,NA,"BOSSOROCA",6753,0.692,20476
"11043","RS",4302501,"PTB",1858,0.370045807608046,2,-0.221469826727743,0,0.518249688925757,"BOSSOROCA",6753,0.692,20476
"11044","RS",4302501,"PT",193,0.0384385580561641,3,-0.553077076279626,0,NA,"BOSSOROCA",6753,0.692,20476
"11045","RS",4302584,"PPB",950,0.551363900174115,1,0.28554846198491,1,NA,"BOZANO",2179,0.745,17386
"11046","RS",4302584,"PT",458,0.265815438189205,2,-0.28554846198491,0,NA,"BOZANO",2179,0.745,17386
"11047","RS",4302584,"PMDB",315,0.18282066163668,3,-0.368543238537435,0,NA,"BOZANO",2179,0.745,17386
"11048","RS",4302600,"PPB",1517,0.55813097866078,1,0.11626195732156,1,NA,"BRAGA",3628,0.674,12018
"11049","RS",4302600,"PT",1201,0.44186902133922,2,-0.11626195732156,0,NA,"BRAGA",3628,0.674,12018
"11050","RS",4302659,"PDT",1922,0.581719128329298,1,0.163438256658596,1,0.533137829912023,"BROCHIER",4726,0.699,13482
"11051","RS",4302659,"PMDB",1382,0.418280871670702,2,-0.163438256658596,0,0.466862170087977,"BROCHIER",4726,0.699,13482
"11052","RS",4302709,"PPB",3190,0.258739557141698,1,0.0124908751723579,1,NA,"BUTIA",20419,0.689,13814
"11053","RS",4302709,"PTB",3036,0.246248681969341,2,-0.0124908751723579,0,0.634392611145899,"BUTIA",20419,0.689,13814
"11054","RS",4302709,"PDT",2904,0.235542217535891,3,-0.0231973396058074,0,NA,"BUTIA",20419,0.689,13814
"11055","RS",4302709,"PSB",2100,0.170330115986698,4,-0.0884094411550004,0,NA,"BUTIA",20419,0.689,13814
"11056","RS",4302709,"PT",1099,0.089139427366372,5,-0.169600129775326,0,NA,"BUTIA",20419,0.689,13814
"11057","RS",4302808,"PPB",11424,0.514548238897397,1,0.0706693090712548,1,NA,"CACAPAVA DO SUL",33547,0.704,13675
"11058","RS",4302808,"PMDB",9855,0.443878929826142,2,-0.0706693090712548,0,0.543009084865943,"CACAPAVA DO SUL",33547,0.704,13675
"11059","RS",4302808,"PT",923,0.0415728312764616,3,-0.472975407620935,0,0.134810547307778,"CACAPAVA DO SUL",33547,0.704,13675
"11060","RS",4302907,"PPB",4521,0.495452054794521,1,0.177972602739726,1,NA,"CACEQUI",13430,0.7,13648
"11061","RS",4302907,"PMDB",2897,0.317479452054794,2,-0.177972602739726,0,0.583978458431505,"CACEQUI",13430,0.7,13648
"11062","RS",4302907,"PDT",1707,0.187068493150685,3,-0.308383561643836,0,NA,"CACEQUI",13430,0.7,13648
"11063","RS",4303004,"PPB",35683,0.717419277011541,1,0.524769793719088,1,NA,"CACHOEIRA DO SUL",83217,0.742,16397
"11064","RS",4303004,"PDT",9582,0.192649483292452,2,-0.524769793719088,0,NA,"CACHOEIRA DO SUL",83217,0.742,16397
"11065","RS",4303004,"PT",4473,0.0899312396960071,3,-0.627488037315533,0,0.110611267714407,"CACHOEIRA DO SUL",83217,0.742,16397
"11066","RS",4303103,"PT",28051,0.453466755039687,1,0.0748961347580789,1,0.471971849266668,"CACHOEIRINHA",119896,0.757,36888
"11067","RS",4303103,"PSDB",23418,0.378570620281608,2,-0.0748961347580789,0,0.134465900405244,"CACHOEIRINHA",119896,0.757,36888
"11068","RS",4303103,"PTB",8797,0.142210511000824,3,-0.311256244038863,0,NA,"CACHOEIRINHA",119896,0.757,36888
"11069","RS",4303103,"PPB",1593,0.0257521136778803,4,-0.427714641361807,0,NA,"CACHOEIRINHA",119896,0.757,36888
"11070","RS",4303202,"PFL",1676,0.51004260499087,1,0.0200852099817407,1,NA,"CACIQUE DOBLE",4883,0.662,13156
"11071","RS",4303202,"PMDB",1610,0.48995739500913,2,-0.0200852099817407,0,NA,"CACIQUE DOBLE",4883,0.662,13156
"11072","RS",4303301,"PPB",1962,0.514285714285714,1,0.0285714285714285,1,NA,"CAIBATE",4914,0.719,16351
"11073","RS",4303301,"PMDB",1853,0.485714285714286,2,-0.0285714285714285,0,0.479048697621744,"CAIBATE",4914,0.719,16351
"11074","RS",4303400,"PDT",1697,0.476685393258427,1,0.0561797752808988,1,NA,"CAICARA",4995,0.699,12353
"11075","RS",4303400,"PSDB",1497,0.420505617977528,2,-0.0561797752808988,0,NA,"CAICARA",4995,0.699,12353
"11076","RS",4303400,"PT",366,0.102808988764045,3,-0.373876404494382,0,0.0914870093974572,"CAICARA",4995,0.699,12353
"11077","RS",4303509,"PPB",15653,0.440247503867248,1,0.0776824637884967,1,NA,"CAMAQUA",63124,0.697,17784
"11078","RS",4303509,"PTB",12891,0.362565040078751,2,-0.0776824637884967,0,0.0473211504516665,"CAMAQUA",63124,0.697,17784
"11079","RS",4303509,"PDT",6062,0.170496414006469,3,-0.269751089860779,0,0.348769598172568,"CAMAQUA",63124,0.697,17784
"11080","RS",4303509,"PT",949,0.026691042047532,4,-0.413556461819716,0,NA,"CAMAQUA",63124,0.697,17784
"11081","RS",4303558,"PDT",999,0.522489539748954,1,0.0449790794979079,1,1,"CAMARGO",2607,0.736,23588
"11082","RS",4303558,"PT",913,0.477510460251046,2,-0.0449790794979079,0,NA,"CAMARGO",2607,0.736,23588
"11083","RS",4303608,"PPB",1993,0.445263628239499,1,0.146559428060769,1,NA,"CAMBARA DO SUL",6498,0.697,17604
"11084","RS",4303608,"PTB",1337,0.298704200178731,2,-0.146559428060769,0,NA,"CAMBARA DO SUL",6498,0.697,17604
"11085","RS",4303608,"PMDB",1146,0.256032171581769,3,-0.18923145665773,0,0.388525305410122,"CAMBARA DO SUL",6498,0.697,17604
"11086","RS",4303673,"PPB",1069,0.475533807829181,1,0.135231316725979,1,NA,"CAMPESTRE DA SERRA",3259,0.706,20686
"11087","RS",4303673,"PMDB",765,0.340302491103203,2,-0.135231316725979,0,0.522564318852805,"CAMPESTRE DA SERRA",3259,0.706,20686
"11088","RS",4303673,"PSDB",414,0.184163701067616,3,-0.291370106761566,0,NA,"CAMPESTRE DA SERRA",3259,0.706,20686
"11089","RS",4303707,"PMDB",2699,0.519438029253272,1,0.0388760585065435,1,NA,"CAMPINA DAS MISSOES",5982,0.738,13266
"11090","RS",4303707,"PDT",2497,0.480561970746728,2,-0.0388760585065435,0,NA,"CAMPINA DAS MISSOES",5982,0.738,13266
"11091","RS",4303806,"PDT",2004,0.4892578125,1,0.0029296875,1,NA,"CAMPINAS DO SUL",5476,0.76,18168
"11092","RS",4303806,"PPB",1992,0.486328125,2,-0.0029296875,0,NA,"CAMPINAS DO SUL",5476,0.76,18168
"11093","RS",4303806,"PT",100,0.0244140625,3,-0.46484375,0,0.331025957972806,"CAMPINAS DO SUL",5476,0.76,18168
"11094","RS",4303905,"PMDB",17255,0.523418067099436,1,0.241551901959595,1,0.568855084067254,"CAMPO BOM",60989,0.745,26001
"11095","RS",4303905,"PPB",9292,0.281866165139841,2,-0.241551901959595,0,NA,"CAMPO BOM",60989,0.745,26001
"11096","RS",4303905,"PSB",6419,0.194715767760723,3,-0.328702299338713,0,0.185348278622898,"CAMPO BOM",60989,0.745,26001
"11097","RS",4304002,"PDT",1957,0.4601457794498,1.5,0,0,0.366299449173761,"CAMPO NOVO",5269,0.703,17249
"11098","RS",4304002,"PMDB",1957,0.4601457794498,1.5,0,0,NA,"CAMPO NOVO",5269,0.703,17249
"11099","RS",4304002,"PPB",339,0.0797084411003997,3,-0.3804373383494,0,NA,"CAMPO NOVO",5269,0.703,17249
"11100","RS",4304101,"PPB",1473,0.509160041479433,1,0.0183200829588663,1,NA,"CAMPOS BORGES",3451,0.708,12793
"11101","RS",4304101,"PDT",1420,0.490839958520567,2,-0.0183200829588663,0,0.553330608908868,"CAMPOS BORGES",3451,0.708,12793
"11102","RS",4304200,"PPB",9608,0.513110814419226,1,0.0859279038718291,1,NA,"CANDELARIA",30260,0.674,13030
"11103","RS",4304200,"PSDB",7999,0.427182910547397,2,-0.0859279038718291,0,NA,"CANDELARIA",30260,0.674,13030
"11104","RS",4304200,"PT",1118,0.0597062750333778,3,-0.453404539385848,0,0.044517386398605,"CANDELARIA",30260,0.674,13030
"11105","RS",4304309,"PPB",2644,0.480639883657517,1,0.0254499181966915,1,NA,"CANDIDO GODOI",6451,0.728,17322
"11106","RS",4304309,"PMDB",2504,0.455189965460825,2,-0.0254499181966915,0,0.54227756577626,"CANDIDO GODOI",6451,0.728,17322
"11107","RS",4304309,"PT",353,0.0641701508816579,3,-0.416469732775859,0,NA,"CANDIDO GODOI",6451,0.728,17322
"11108","RS",4304358,"PMDB",2991,0.599759374373371,1,0.398636454782434,1,0.352804156961118,"CANDIOTA",8878,0.698,36769
"11109","RS",4304358,"PDT",1003,0.201122919590936,2,-0.398636454782434,0,0.0799139939079018,"CANDIOTA",8878,0.698,36769
"11110","RS",4304358,"PT",993,0.199117706035693,3,-0.400641668337678,0,0.303350654004659,"CANDIOTA",8878,0.698,36769
"11111","RS",4304408,"PDT",7144,0.388366403914107,1,0.00255504213101387,1,0.0802534807345391,"CANELA",40076,0.748,11034
"11112","RS",4304408,"PPB",7097,0.385811361783093,2,-0.00255504213101387,0,NA,"CANELA",40076,0.748,11034
"11113","RS",4304408,"PMDB",3711,0.201739603153031,3,-0.186626800761076,0,0.444238863962255,"CANELA",40076,0.748,11034
"11114","RS",4304408,"PT",443,0.024082631149769,4,-0.364283772764338,0,0.0178084092696239,"CANELA",40076,0.748,11034
"11115","RS",4304507,"PPB",16185,0.475260607840258,1,0.0147702246366173,1,NA,"CANGUCU",53533,0.65,11213
"11116","RS",4304507,"PMDB",15682,0.460490383203641,2,-0.0147702246366173,0,0.194314901176993,"CANGUCU",53533,0.65,11213
"11117","RS",4304507,"PT",2188,0.0642490089561004,3,-0.411011598884158,0,0.0831945369753498,"CANGUCU",53533,0.65,11213
"11118","RS",4304614,"PMDB",783,0.491525423728814,1,0.0552416823603264,1,0.573716178906681,"CANUDOS DO VALE",1785,0.713,13835
"11119","RS",4304614,"PPB",695,0.436283741368487,2,-0.0552416823603264,0,NA,"CANUDOS DO VALE",1785,0.713,13835
"11120","RS",4304614,"PT",115,0.0721908349026993,3,-0.419334588826114,0,NA,"CANUDOS DO VALE",1785,0.713,13835
"11121","RS",4304622,"PTB",748,0.425725668753557,1,0.199203187250996,1,0.370239774330042,"CAPAO BONITO DO SUL",1730,0.637,41473
"11122","RS",4304622,"PPB",398,0.226522481502561,2,-0.199203187250996,0,NA,"CAPAO BONITO DO SUL",1730,0.637,41473
"11123","RS",4304622,"PSB",362,0.206033010813887,3,-0.21969265793967,0,0.13540197461213,"CAPAO BONITO DO SUL",1730,0.637,41473
"11124","RS",4304622,"PMDB",249,0.141718838929994,4,-0.284006829823563,0,NA,"CAPAO BONITO DO SUL",1730,0.637,41473
"11125","RS",4304630,"PTB",8844,0.538283627510651,1,0.132623250152161,1,0.329394898160965,"CAPAO DA CANOA",43783,0.743,13343
"11126","RS",4304630,"PDT",6665,0.405660377358491,2,-0.132623250152161,0,0.338244018192604,"CAPAO DA CANOA",43783,0.743,13343
"11127","RS",4304630,"PT",921,0.0560559951308582,3,-0.482227632379793,0,NA,"CAPAO DA CANOA",43783,0.743,13343
"11128","RS",4304663,"PDT",6313,0.459595224228305,1,0.231945253348864,1,0.808312564140155,"CAPAO DO LEAO",24386,0.637,15138
"11129","RS",4304663,"PPB",3127,0.227649970879441,2,-0.231945253348864,0,NA,"CAPAO DO LEAO",24386,0.637,15138
"11130","RS",4304663,"PT",1712,0.124635993011066,3,-0.334959231217239,0,0.15848116112007,"CAPAO DO LEAO",24386,0.637,15138
"11131","RS",4304663,"PFL",1077,0.078407105416424,4,-0.381188118811881,0,NA,"CAPAO DO LEAO",24386,0.637,15138
"11132","RS",4304663,"PSB",968,0.0704717530576587,5,-0.389123471170646,0,NA,"CAPAO DO LEAO",24386,0.637,15138
"11133","RS",4304663,"PMDB",539,0.0392399534071054,6,-0.4203552708212,0,NA,"CAPAO DO LEAO",24386,0.637,15138
"11134","RS",4304671,"PDT",988,0.477987421383648,1,0.133526850507983,1,0.579955456570156,"CAPIVARI DO SUL",4009,0.766,36533
"11135","RS",4304671,"PPB",712,0.344460570875665,2,-0.133526850507983,0,NA,"CAPIVARI DO SUL",4009,0.766,36533
"11136","RS",4304671,"PT",367,0.177552007740687,3,-0.300435413642961,0,NA,"CAPIVARI DO SUL",4009,0.766,36533
"11137","RS",4304689,"PDT",2913,0.512491203377903,1,0.0249824067558058,1,0.480577998756992,"CAPELA DE SANTANA",11851,0.661,9174
"11138","RS",4304689,"PTB",2771,0.487508796622097,2,-0.0249824067558058,0,0.464263517712865,"CAPELA DE SANTANA",11851,0.661,9174
"11139","RS",4304697,"PDT",1213,0.551614370168258,1,0.103228740336517,1,NA,"CAPITAO",2647,0.746,15794
"11140","RS",4304697,"PMDB",986,0.448385629831742,2,-0.103228740336517,0,0.355238970588235,"CAPITAO",2647,0.746,15794
"11141","RS",4304705,"PSDB",11480,0.346283783783784,1,0.00422297297297297,1,0.55806954971021,"CARAZINHO",59569,0.766,20140
"11142","RS",4304705,"PDT",11340,0.342060810810811,2,-0.00422297297297297,0,0.33520954079358,"CARAZINHO",59569,0.766,20140
"11143","RS",4304705,"PPB",8027,0.242127171814672,3,-0.104156611969112,0,NA,"CARAZINHO",59569,0.766,20140
"11144","RS",4304705,"PT",2305,0.0695282335907336,4,-0.27675555019305,0,0.0525802496656264,"CARAZINHO",59569,0.766,20140
"11145","RS",4304713,"PPB",3014,0.609504550050556,1,0.219009100101112,1,NA,"CARAA",7450,0.652,7019
"11146","RS",4304713,"PMDB",1931,0.390495449949444,2,-0.219009100101112,0,0.559526372443488,"CARAA",7450,0.652,7019
"11147","RS",4304804,"PDT",6328,0.475467728604704,1,0.0160793448042678,1,0.416009310746153,"CARLOS BARBOSA",25898,0.796,35204
"11148","RS",4304804,"PPB",6114,0.459388383800436,2,-0.0160793448042678,0,NA,"CARLOS BARBOSA",25898,0.796,35204
"11149","RS",4304804,"PT",867,0.0651438875948606,3,-0.410323841009843,0,NA,"CARLOS BARBOSA",25898,0.796,35204
"11150","RS",4304853,"PT",860,0.550576184379001,1,0.101152368758003,1,0.491525423728814,"CARLOS GOMES",1561,0.739,14075
"11151","RS",4304853,"PFL",702,0.449423815620999,2,-0.101152368758003,0,0.508474576271186,"CARLOS GOMES",1561,0.739,14075
"11152","RS",4304903,"PMDB",2808,0.556259904912837,1,0.112519809825674,1,0.331612459129238,"CASCA",8683,0.785,28408
"11153","RS",4304903,"PT",2240,0.443740095087163,2,-0.112519809825674,0,0.287558079504388,"CASCA",8683,0.785,28408
"11154","RS",4304952,"PPB",1178,0.5171202809482,1,0.0487269534679544,1,NA,"CASEIROS",3030,0.703,17078
"11155","RS",4304952,"PDT",1067,0.468393327480246,2,-0.0487269534679544,0,NA,"CASEIROS",3030,0.703,17078
"11156","RS",4304952,"PTB",33,0.014486391571554,3,-0.502633889376646,0,NA,"CASEIROS",3030,0.703,17078
"11157","RS",4305009,"PDT",4187,0.566960054163846,1,0.133920108327691,1,0.609159876369767,"CATUIPE",9191,0.739,16817
"11158","RS",4305009,"PMDB",3198,0.433039945836154,2,-0.133920108327691,0,NA,"CATUIPE",9191,0.739,16817
"11159","RS",4305116,"PPB",1221,0.539072847682119,1,0.0781456953642384,1,NA,"CENTENARIO",2941,0.701,11523
"11160","RS",4305116,"PT",1044,0.460927152317881,2,-0.0781456953642384,0,0.588367899008115,"CENTENARIO",2941,0.701,11523
"11161","RS",4305124,"PMDB",2288,0.473216132368149,1,0.00351602895553254,1,0.488752122241087,"CERRITO",6324,0.649,9614
"11162","RS",4305124,"PPB",2271,0.469700103412616,2,-0.00351602895553254,0,NA,"CERRITO",6324,0.649,9614
"11163","RS",4305124,"PT",276,0.0570837642192347,3,-0.416132368148914,0,NA,"CERRITO",6324,0.649,9614
"11164","RS",4305132,"PDT",2082,0.656575212866604,1,0.313150425733207,1,0.641452344931921,"CERRO BRANCO",4478,0.661,12467
"11165","RS",4305132,"PMDB",1089,0.343424787133396,2,-0.313150425733207,0,NA,"CERRO BRANCO",4478,0.661,12467
"11166","RS",4305157,"PDT",1121,0.507239819004525,1,0.0144796380090497,1,0.44994499449945,"CERRO GRANDE",2390,0.674,13942
"11167","RS",4305157,"PPB",1089,0.492760180995475,2,-0.0144796380090497,0,NA,"CERRO GRANDE",2390,0.674,13942
"11168","RS",4305173,"PDT",3295,0.589761947377841,1,0.179523894755683,1,0.33793618212353,"CERRO GRANDE DO SUL",10570,0.66,9704
"11169","RS",4305173,"PMDB",2292,0.410238052622159,2,-0.179523894755683,0,NA,"CERRO GRANDE DO SUL",10570,0.66,9704
"11170","RS",4305207,"PMDB",3427,0.409928229665072,1,0.0136363636363636,1,0.462803919196807,"CERRO LARGO",13384,0.764,24622
"11171","RS",4305207,"PPB",3313,0.396291866028708,2,-0.0136363636363636,0,NA,"CERRO LARGO",13384,0.764,24622
"11172","RS",4305207,"PT",1620,0.19377990430622,3,-0.216148325358852,0,NA,"CERRO LARGO",13384,0.764,24622
"11173","RS",4305306,"PDT",3463,0.487197523916714,1,0.024198086662915,1,0.516059027777778,"CHAPADA",9322,0.757,22575
"11174","RS",4305306,"PPB",3291,0.462999437253799,2,-0.024198086662915,0,NA,"CHAPADA",9322,0.757,22575
"11175","RS",4305306,"PT",354,0.0498030388294879,3,-0.437394485087226,0,NA,"CHAPADA",9322,0.757,22575
"11176","RS",4305355,"PTB",8328,0.496867728655808,1,0.043135851082871,1,0.473563469521521,"CHARQUEADAS",36130,0.747,28562
"11177","RS",4305355,"PT",7605,0.453731877572937,2,-0.043135851082871,0,0.526436530478479,"CHARQUEADAS",36130,0.747,28562
"11178","RS",4305355,"PSB",438,0.0261320923572579,3,-0.47073563629855,0,NA,"CHARQUEADAS",36130,0.747,28562
"11179","RS",4305355,"PPB",390,0.0232683014139968,4,-0.473599427241811,0,NA,"CHARQUEADAS",36130,0.747,28562
"11180","RS",4305371,"PMDB",1194,0.514877102199224,1,0.0297542043984476,1,0.459132610508757,"CHARRUA",3424,0.62,15024
"11181","RS",4305371,"PPB",1125,0.485122897800776,2,-0.0297542043984476,0,NA,"CHARRUA",3424,0.62,15024
"11182","RS",4305405,"PPB",1644,0.559945504087193,1,0.119891008174387,1,NA,"CHIAPETTA",3979,0.732,21091
"11183","RS",4305405,"PMDB",1292,0.440054495912807,2,-0.119891008174387,0,NA,"CHIAPETTA",3979,0.732,21091
"11184","RS",4305439,"PFL",1605,0.668471470220741,1,0.452311536859642,1,0.398190045248869,"CHUI",6031,0.706,27212
"11185","RS",4305439,"PTB",519,0.2161599333611,2,-0.452311536859642,0,NA,"CHUI",6031,0.706,27212
"11186","RS",4305439,"PSB",277,0.115368596418159,3,-0.553102873802582,0,NA,"CHUI",6031,0.706,27212
"11187","RS",4305447,"PPB",1849,0.499055330634278,1,0.0431848852901484,1,NA,"CHUVISCA",5011,0.616,13075
"11188","RS",4305447,"PMDB",1689,0.45587044534413,2,-0.0431848852901484,0,0.615384615384615,"CHUVISCA",5011,0.616,13075
"11189","RS",4305447,"PT",167,0.0450742240215924,3,-0.453981106612686,0,NA,"CHUVISCA",5011,0.616,13075
"11190","RS",4305454,"PTB",2444,0.409037656903766,1,0.180585774058577,1,0.410244286840032,"CIDREIRA",13240,0.729,11266
"11191","RS",4305454,"PMDB",1365,0.228451882845188,2,-0.180585774058577,0,0.517415287628054,"CIDREIRA",13240,0.729,11266
"11192","RS",4305454,"PT",1335,0.223430962343096,3,-0.185606694560669,0,0.0723404255319149,"CIDREIRA",13240,0.729,11266
"11193","RS",4305454,"PPB",831,0.13907949790795,4,-0.269958158995816,0,NA,"CIDREIRA",13240,0.729,11266
"11194","RS",4305504,"PPB",2476,1,1,NA,1,NA,"CIRIACO",4873,0.719,17328
"11195","RS",4305587,"PMDB",1131,0.568913480885312,1,0.327967806841046,1,0.53667172483561,"COLINAS",2414,0.765,15020
"11196","RS",4305587,"PPB",479,0.240945674044266,2,-0.327967806841046,0,NA,"COLINAS",2414,0.765,15020
"11197","RS",4305587,"PFL",378,0.190140845070423,3,-0.378772635814889,0,NA,"COLINAS",2414,0.765,15020
"11198","RS",4305603,"PMDB",1737,0.554243777919592,1,0.108487555839183,1,NA,"COLORADO",3472,0.758,25022
"11199","RS",4305603,"PPB",1397,0.445756222080408,2,-0.108487555839183,0,NA,"COLORADO",3472,0.758,25022
"11200","RS",4305702,"PPB",2730,0.604651162790698,1,0.209302325581395,1,NA,"CONDOR",6562,0.747,25916
"11201","RS",4305702,"PDT",1785,0.395348837209302,2,-0.209302325581395,0,0.504835589941973,"CONDOR",6562,0.747,25916
"11202","RS",4305801,"PT",3645,0.544436146377894,1,0.0888722927557879,1,0.546470131885182,"CONSTANTINA",9742,0.754,14483
"11203","RS",4305801,"PPB",3050,0.455563853622106,2,-0.0888722927557879,0,NA,"CONSTANTINA",9742,0.754,14483
"11204","RS",4305835,"PMDB",949,0.773431132844336,1,0.546862265688671,1,1,"COQUEIRO BAIXO",1518,0.692,17641
"11205","RS",4305835,"PT",278,0.226568867155664,2,-0.546862265688671,0,NA,"COQUEIRO BAIXO",1518,0.692,17641
"11206","RS",4305850,"PPB",1203,0.536813922356091,1,0.167336010709505,1,NA,"COQUEIROS DO SUL",2422,0.746,20942
"11207","RS",4305850,"PDT",828,0.369477911646586,2,-0.167336010709505,0,0.503992015968064,"COQUEIROS DO SUL",2422,0.746,20942
"11208","RS",4305850,"PMDB",210,0.0937081659973226,3,-0.443105756358768,0,NA,"COQUEIROS DO SUL",2422,0.746,20942
"11209","RS",4305871,"PPB",1198,0.589276930644368,1,0.178553861288736,1,NA,"CORONEL BARROS",2460,0.744,19040
"11210","RS",4305871,"PDT",835,0.410723069355632,2,-0.178553861288736,0,0.548420507509063,"CORONEL BARROS",2460,0.744,19040
"11211","RS",4305900,"PPB",3048,0.535770785726841,1,0.0715415714536825,1,NA,"CORONEL BICACO",7645,0.665,18905
"11212","RS",4305900,"PDT",2641,0.464229214273159,2,-0.0715415714536825,0,NA,"CORONEL BICACO",7645,0.665,18905
"11213","RS",4305934,"PPB",778,0.527457627118644,1,0.0549152542372882,1,NA,"CORONEL PILAR",1702,0.727,17564
"11214","RS",4305934,"PDT",697,0.472542372881356,2,-0.0549152542372882,0,NA,"CORONEL PILAR",1702,0.727,17564
"11215","RS",4305959,"PPB",1777,0.570465489566613,1,0.140930979133226,1,NA,"COTIPORA",3891,0.741,26288
"11216","RS",4305959,"PMDB",1338,0.429534510433387,2,-0.140930979133226,0,0.513866751673573,"COTIPORA",3891,0.741,26288
"11217","RS",4305975,"PDT",1373,0.551627159501808,1,0.103254319003616,1,0.526364909006066,"COXILHA",2803,0.706,29447
"11218","RS",4305975,"PPB",1116,0.448372840498192,2,-0.103254319003616,0,NA,"COXILHA",2803,0.706,29447
"11219","RS",4306007,"PPB",6059,0.580363984674329,1,0.160727969348659,1,NA,"CRISSIUMAL",13919,0.712,14009
"11220","RS",4306007,"PMDB",4381,0.419636015325671,2,-0.160727969348659,0,NA,"CRISSIUMAL",13919,0.712,14009
"11221","RS",4306056,"PSB",2708,0.603386809269162,1,0.206773618538324,1,0.517270608179699,"CRISTAL",7378,0.644,13480
"11222","RS",4306056,"PMDB",1780,0.396613190730838,2,-0.206773618538324,0,0.384191566009748,"CRISTAL",7378,0.644,13480
"11223","RS",4306072,"PMDB",1142,0.530915853091585,1,0.0618317061831706,1,0.412317818523742,"CRISTAL DO SUL",2819,0.66,12652
"11224","RS",4306072,"PDT",1009,0.469084146908415,2,-0.0618317061831706,0,NA,"CRISTAL DO SUL",2819,0.66,12652
"11225","RS",4306106,"PPB",14133,0.371490905267585,1,0.0109347071811586,1,NA,"CRUZ ALTA",62138,0.75,27185
"11226","RS",4306106,"PMDB",13717,0.360556198086426,2,-0.0109347071811586,0,0.244992773074541,"CRUZ ALTA",62138,0.75,27185
"11227","RS",4306106,"PT",10194,0.267952896645989,3,-0.103538008621596,0,0.374483791038612,"CRUZ ALTA",62138,0.75,27185
"11228","RS",4306130,"PMDB",902,0.474736842105263,1,0.0121052631578948,1,0.562051847766133,"CRUZALTENSE",2080,0.719,15521
"11229","RS",4306130,"PFL",879,0.462631578947368,2,-0.0121052631578948,0,0.437948152233867,"CRUZALTENSE",2080,0.719,15521
"11230","RS",4306130,"PT",119,0.0626315789473684,3,-0.412105263157895,0,NA,"CRUZALTENSE",2080,0.719,15521
"11231","RS",4306205,"PPB",4356,0.59289505920784,1,0.18579011841568,1,NA,"CRUZEIRO DO SUL",12420,0.723,15333
"11232","RS",4306205,"PT",2991,0.40710494079216,2,-0.18579011841568,0,0.521124984235086,"CRUZEIRO DO SUL",12420,0.723,15333
"11233","RS",4306304,"PMDB",1867,0.53711162255466,1,0.074223245109321,1,0.572115384615385,"DAVID CANABARRO",4675,0.762,18207
"11234","RS",4306304,"PPB",1609,0.462888377445339,2,-0.074223245109321,0,NA,"DAVID CANABARRO",4675,0.762,18207
"11235","RS",4306320,"PMDB",1385,0.530042097206276,1,0.0600841944125526,1,0.544887780548628,"DERRUBADAS",3111,0.707,14866
"11236","RS",4306320,"PPB",1228,0.469957902793724,2,-0.0600841944125526,0,NA,"DERRUBADAS",3111,0.707,14866
"11237","RS",4306353,"PMDB",1083,0.464209172738963,1,0.0690098585512216,1,0.613434163701068,"DEZESSEIS DE NOVEMBRO",2779,0.654,12032
"11238","RS",4306353,"PPB",922,0.395199314187741,2,-0.0690098585512216,0,NA,"DEZESSEIS DE NOVEMBRO",2779,0.654,12032
"11239","RS",4306353,"PT",328,0.140591513073296,3,-0.323617659665667,0,0.386565836298932,"DEZESSEIS DE NOVEMBRO",2779,0.654,12032
"11240","RS",4306379,"PFL",1271,0.542004264392324,1,0.0840085287846482,1,0.331918906176332,"DILERMANDO DE AGUIAR",3044,0.648,19759
"11241","RS",4306379,"PT",1074,0.457995735607676,2,-0.0840085287846482,0,0.399339933993399,"DILERMANDO DE AGUIAR",3044,0.648,19759
"11242","RS",4306403,"PMDB",4859,0.402268399701962,1,0.0476032784170875,1,0.392593527222257,"DOIS IRMAOS",28348,0.743,26236
"11243","RS",4306403,"PSDB",4284,0.354665121284875,2,-0.0476032784170875,0,0.328055012302063,"DOIS IRMAOS",28348,0.743,26236
"11244","RS",4306403,"PT",2869,0.237519662223694,3,-0.164748737478268,0,NA,"DOIS IRMAOS",28348,0.743,26236
"11245","RS",4306403,"PFL",67,0.00554681678946932,4,-0.396721582912493,0,NA,"DOIS IRMAOS",28348,0.743,26236
"11246","RS",4306429,"PMDB",965,0.550799086757991,1,0.101598173515982,1,NA,"DOIS IRMAOS DAS MISSOES",2126,0.67,25948
"11247","RS",4306429,"PDT",787,0.449200913242009,2,-0.101598173515982,0,0.469802924348379,"DOIS IRMAOS DAS MISSOES",2126,0.67,25948
"11248","RS",4306452,"PMDB",1282,0.535281837160752,1,0.155323590814196,1,NA,"DOIS LAJEADOS",3287,0.757,21240
