"","ANO_ELEICAO","NUM_TURNO","UF","COD_MUN_IBGE","NOME_MUNICIPIO","SIGLA_PARTIDO","QTDE_VOTOS.x","vote_pct_2012","rank_2012","first_rank_vote_pct","second_rank_vote_pct","win_margin","Incumbent","QTDE_VOTOS.y","vote_pct_2016"
"1",2012,1,"RO",1100015,"Alta Floresta D'Oeste","PMDB",7465,0.532567596489976,1,0.532567596489976,0.467432403510024,0.0651351929799529,1,3638,0.275794102039269
"2",2012,1,"RO",1100015,"Alta Floresta D'Oeste","PSDB",6552,0.467432403510024,2,0.532567596489976,0.467432403510024,-0.0651351929799529,0,NA,NA
"3",2012,1,"RO",1100023,"Ariquemes","PMN",20371,0.444606923043345,1,0.444606923043345,0.27949714086167,0.165109782181675,1,NA,NA
"4",2012,1,"RO",1100023,"Ariquemes","PTB",12806,0.27949714086167,2,0.444606923043345,0.27949714086167,-0.165109782181675,0,NA,NA
"5",2012,1,"RO",1100023,"Ariquemes","DEM",8290,0.180933257671657,3,0.444606923043345,0.27949714086167,-0.263673665371688,0,NA,NA
"6",2012,1,"RO",1100023,"Ariquemes","PT",4351,0.0949626784233271,4,0.444606923043345,0.27949714086167,-0.349644244620018,0,NA,NA
"7",2012,1,"RO",1100031,"Cabixi","PTB",2889,1,1,1,NA,NA,1,NA,NA
"8",2012,1,"RO",1100049,"Cacoal","PT",21700,0.518729232902254,1,0.518729232902254,0.481270767097746,0.0374584658045085,1,1592,0.0362584553715808
"9",2012,1,"RO",1100049,"Cacoal","PSDC",20133,0.481270767097746,2,0.518729232902254,0.481270767097746,-0.0374584658045085,0,NA,NA
"10",2012,1,"RO",1100056,"Cerejeiras","PP",6159,0.597207408125667,1,0.597207408125667,0.402792591874333,0.194414816251333,1,6421,0.647212982562242
"11",2012,1,"RO",1100056,"Cerejeiras","PMDB",4154,0.402792591874333,2,0.597207408125667,0.402792591874333,-0.194414816251333,0,3500,0.352787017437758
"12",2012,1,"RO",1100064,"Colorado do Oeste","PP",5976,0.569468267581475,1,0.569468267581475,0.430531732418525,0.13893653516295,1,NA,NA
"13",2012,1,"RO",1100064,"Colorado do Oeste","PT",4518,0.430531732418525,2,0.569468267581475,0.430531732418525,-0.13893653516295,0,NA,NA
"14",2012,1,"RO",1100072,"Corumbiara","PTB",2100,0.429009193054137,1,0.429009193054137,0.296629213483146,0.132379979570991,1,NA,NA
"15",2012,1,"RO",1100072,"Corumbiara","PPS",1452,0.296629213483146,2,0.429009193054137,0.296629213483146,-0.132379979570991,0,NA,NA
"16",2012,1,"RO",1100072,"Corumbiara","PT",1343,0.274361593462717,3,0.429009193054137,0.296629213483146,-0.15464759959142,0,NA,NA
"17",2012,1,"RO",1100080,"Costa Marques","PT",3613,0.551350526476423,1,0.551350526476423,0.448649473523577,0.102701052952846,1,NA,NA
"18",2012,1,"RO",1100080,"Costa Marques","PR",2940,0.448649473523577,2,0.551350526476423,0.448649473523577,-0.102701052952846,0,NA,NA
"19",2012,1,"RO",1100098,"Espigão D'Oeste","PMDB",8521,0.527420153503342,1,0.527420153503342,0.472579846496658,0.0548403070066848,1,NA,NA
"20",2012,1,"RO",1100098,"Espigão D'Oeste","PRP",7635,0.472579846496658,2,0.527420153503342,0.472579846496658,-0.0548403070066848,0,NA,NA
"21",2012,1,"RO",1100106,"Guajará-Mirim","PT",7762,0.377217281430724,1,0.377217281430724,0.331146425620839,0.0460708558098848,1,NA,NA
"22",2012,1,"RO",1100106,"Guajará-Mirim","PDT",6814,0.331146425620839,2,0.377217281430724,0.331146425620839,-0.0460708558098848,0,7370,0.371322047561467
"23",2012,1,"RO",1100106,"Guajará-Mirim","PMDB",3051,0.148272342907129,3,0.377217281430724,0.331146425620839,-0.228944938523594,0,9722,0.489822652156389
"24",2012,1,"RO",1100106,"Guajará-Mirim","PP",1911,0.0928706808572678,4,0.377217281430724,0.331146425620839,-0.284346600573456,0,NA,NA
"25",2012,1,"RO",1100106,"Guajará-Mirim","PR",1039,0.0504932691840404,5,0.377217281430724,0.331146425620839,-0.326724012246683,0,NA,NA
"26",2012,1,"RO",1100114,"Jaru","PT",14027,0.490832108615019,1,0.490832108615019,0.345300580866401,0.145531527748618,1,NA,NA
"27",2012,1,"RO",1100114,"Jaru","PMDB",9868,0.345300580866401,2,0.490832108615019,0.345300580866401,-0.145531527748618,0,NA,NA
"28",2012,1,"RO",1100114,"Jaru","PSD",4683,0.163867310518581,3,0.490832108615019,0.345300580866401,-0.326964798096438,0,NA,NA
"29",2012,1,"RO",1100122,"Ji-Paraná","PSB",43437,0.731225695671936,1,0.731225695671936,0.268774304328064,0.462451391343871,1,40613,0.652963117785138
"30",2012,1,"RO",1100122,"Ji-Paraná","PMDB",15966,0.268774304328064,2,0.731225695671936,0.268774304328064,-0.462451391343871,0,NA,NA
"31",2012,1,"RO",1100130,"Machadinho D'Oeste","PV",6997,0.437832426005882,1,0.437832426005882,0.324385207433828,0.113447218572054,1,NA,NA
"32",2012,1,"RO",1100130,"Machadinho D'Oeste","PSDC",5184,0.324385207433828,2,0.437832426005882,0.324385207433828,-0.113447218572054,0,NA,NA
"33",2012,1,"RO",1100130,"Machadinho D'Oeste","PTB",2663,0.166635379513172,3,0.437832426005882,0.324385207433828,-0.27119704649271,0,NA,NA
"34",2012,1,"RO",1100130,"Machadinho D'Oeste","PR",1137,0.0711469870471185,4,0.437832426005882,0.324385207433828,-0.366685438958763,0,NA,NA
"35",2012,1,"RO",1100148,"Nova Brasilândia D'Oeste","PMDB",5524,0.51247796641618,1,0.51247796641618,0.48752203358382,0.0249559328323592,1,NA,NA
"36",2012,1,"RO",1100148,"Nova Brasilândia D'Oeste","PTB",5255,0.48752203358382,2,0.51247796641618,0.48752203358382,-0.0249559328323592,0,2728,0.260404734631539
"37",2012,1,"RO",1100155,"Ouro Preto do Oeste","PSD",15914,0.75411078993508,1,0.75411078993508,0.24588921006492,0.508221579870161,1,NA,NA
"38",2012,1,"RO",1100155,"Ouro Preto do Oeste","PC do B",5189,0.24588921006492,2,0.75411078993508,0.24588921006492,-0.508221579870161,0,NA,NA
"39",2012,1,"RO",1100189,"Pimenta Bueno","PTB",7177,0.378653582357286,1,0.378653582357286,0.361084731455102,0.0175688509021842,1,8520,0.451534262547035
"40",2012,1,"RO",1100189,"Pimenta Bueno","PSB",6844,0.361084731455102,2,0.378653582357286,0.361084731455102,-0.0175688509021842,0,8890,0.471143144840744
"41",2012,1,"RO",1100189,"Pimenta Bueno","PP",3766,0.198691569061939,3,0.378653582357286,0.361084731455102,-0.179962013295347,0,NA,NA
"42",2012,1,"RO",1100189,"Pimenta Bueno","PMDB",1167,0.0615701171256727,4,0.378653582357286,0.361084731455102,-0.317083465231613,0,NA,NA
"43",2012,1,"RO",1100205,"Porto Velho","PV",57698,0.247624524690351,1,0.247624524690351,0.189947898337382,0.0576766263529694,1,NA,NA
"44",2012,1,"RO",1100205,"Porto Velho","PSB",44259,0.189947898337382,2,0.247624524690351,0.189947898337382,-0.0576766263529694,0,51456,0.214645053102292
"45",2012,1,"RO",1100205,"Porto Velho","PSDB",41673,0.178849471687424,3,0.247624524690351,0.189947898337382,-0.068775053002927,0,57954,0.241750999057257
"46",2012,1,"RO",1100205,"Porto Velho","PPS",37652,0.161592405345785,4,0.247624524690351,0.189947898337382,-0.0860321193445662,0,NA,NA
"47",2012,1,"RO",1100205,"Porto Velho","PT",29564,0.126880852853575,5,0.247624524690351,0.189947898337382,-0.120743671836777,0,26629,0.111080984123541
"48",2012,1,"RO",1100205,"Porto Velho","PSOL",12330,0.0529170922637185,6,0.247624524690351,0.189947898337382,-0.194707432426633,0,2171,0.00905617246356257
"49",2012,1,"RO",1100205,"Porto Velho","PMDB",6169,0.0264757130717664,7,0.247624524690351,0.189947898337382,-0.221148811618585,0,33379,0.139238130198643
"50",2012,1,"RO",1100205,"Porto Velho","PMN",3307,0.0141927675682171,8,0.247624524690351,0.189947898337382,-0.233431757122134,0,NA,NA
"51",2012,1,"RO",1100205,"Porto Velho","PSTU",354,0.00151927418178073,9,0.247624524690351,0.189947898337382,-0.246105250508571,0,NA,NA
"52",2012,1,"RO",1100254,"Presidente Médici","PT",4876,0.404613725002075,1,0.404613725002075,0.334163139988383,0.0704505850136918,1,5528,0.465790360633637
"53",2012,1,"RO",1100254,"Presidente Médici","PMDB",4027,0.334163139988383,2,0.404613725002075,0.334163139988383,-0.0704505850136918,0,NA,NA
"54",2012,1,"RO",1100254,"Presidente Médici","PP",3148,0.261223135009543,3,0.404613725002075,0.334163139988383,-0.143390589992532,0,NA,NA
"55",2012,1,"RO",1100262,"Rio Crespo","PMDB",1680,0.658823529411765,1,0.658823529411765,0.341176470588235,0.317647058823529,1,1175,0.465715418152992
"56",2012,1,"RO",1100262,"Rio Crespo","PSDC",870,0.341176470588235,2,0.658823529411765,0.341176470588235,-0.317647058823529,0,NA,NA
"57",2012,1,"RO",1100288,"Rolim de Moura","PP",16471,0.614108347936319,1,0.614108347936319,0.191454457328213,0.422653890608106,1,NA,NA
"58",2012,1,"RO",1100288,"Rolim de Moura","PRP",5135,0.191454457328213,2,0.614108347936319,0.191454457328213,-0.422653890608106,0,696,0.0267352975070103
"59",2012,1,"RO",1100288,"Rolim de Moura","PT",4303,0.160433988292756,3,0.614108347936319,0.191454457328213,-0.453674359643563,0,NA,NA
"60",2012,1,"RO",1100288,"Rolim de Moura","PV",912,0.0340032064427128,4,0.614108347936319,0.191454457328213,-0.580105141493606,0,NA,NA
"61",2012,1,"RO",1100296,"Santa Luzia D'Oeste","PMDB",3098,0.546095540278512,1,0.546095540278512,0.260356072624714,0.285739467653799,1,NA,NA
"62",2012,1,"RO",1100296,"Santa Luzia D'Oeste","PT",1477,0.260356072624714,2,0.546095540278512,0.260356072624714,-0.285739467653799,0,NA,NA
"63",2012,1,"RO",1100296,"Santa Luzia D'Oeste","PTN",1098,0.193548387096774,3,0.546095540278512,0.260356072624714,-0.352547153181738,0,NA,NA
"64",2012,1,"RO",1100304,"Vilhena","PP",19649,0.500229124236253,1,0.500229124236253,0.410921588594705,0.0893075356415479,1,NA,NA
"65",2012,1,"RO",1100304,"Vilhena","PTB",16141,0.410921588594705,2,0.500229124236253,0.410921588594705,-0.0893075356415479,0,NA,NA
"66",2012,1,"RO",1100304,"Vilhena","PV",3245,0.082612016293279,3,0.500229124236253,0.410921588594705,-0.417617107942974,0,16822,0.425647124313656
"67",2012,1,"RO",1100304,"Vilhena","PSOL",245,0.00623727087576375,4,0.500229124236253,0.410921588594705,-0.493991853360489,0,1343,0.0339819336555249
"68",2012,1,"RO",1100320,"São Miguel do Guaporé","PT",6321,0.536132315521629,1,0.536132315521629,0.373452078032231,0.162680237489398,1,4382,0.364377182770664
"69",2012,1,"RO",1100320,"São Miguel do Guaporé","PV",4403,0.373452078032231,2,0.536132315521629,0.373452078032231,-0.162680237489398,0,NA,NA
"70",2012,1,"RO",1100320,"São Miguel do Guaporé","DEM",1066,0.0904156064461408,3,0.536132315521629,0.373452078032231,-0.445716709075488,0,6218,0.51704639946782
"71",2012,1,"RO",1100338,"Nova Mamoré","PSDB",8044,0.677617723864881,1,0.677617723864881,0.228034706427428,0.449583017437453,1,NA,NA
"72",2012,1,"RO",1100338,"Nova Mamoré","PPL",2707,0.228034706427428,2,0.677617723864881,0.228034706427428,-0.449583017437453,0,NA,NA
"73",2012,1,"RO",1100338,"Nova Mamoré","PT",1120,0.094347569707691,3,0.677617723864881,0.228034706427428,-0.58327015415719,0,NA,NA
"74",2012,1,"RO",1100346,"Alvorada D'Oeste","PP",4760,0.496298613283286,1,0.496298613283286,0.273172766134918,0.223125847148368,1,3280,0.387706855791962
"75",2012,1,"RO",1100346,"Alvorada D'Oeste","PSD",2620,0.273172766134918,2,0.496298613283286,0.273172766134918,-0.223125847148368,0,NA,NA
"76",2012,1,"RO",1100346,"Alvorada D'Oeste","PMDB",1753,0.182775518715462,3,0.496298613283286,0.273172766134918,-0.313523094567824,0,5180,0.612293144208038
"77",2012,1,"RO",1100346,"Alvorada D'Oeste","PDT",458,0.047753101866333,4,0.496298613283286,0.273172766134918,-0.448545511416953,0,NA,NA
"78",2012,1,"RO",1100379,"Alto Alegre dos Parecis","PSD",2931,0.41704610130905,1,0.41704610130905,0.404667046101309,0.0123790552077405,1,NA,NA
"79",2012,1,"RO",1100379,"Alto Alegre dos Parecis","PMDB",2844,0.404667046101309,2,0.41704610130905,0.404667046101309,-0.0123790552077405,0,4592,0.686705548078361
"80",2012,1,"RO",1100379,"Alto Alegre dos Parecis","PT",1253,0.178286852589641,3,0.41704610130905,0.404667046101309,-0.238759248719408,0,NA,NA
"81",2012,1,"RO",1100403,"Alto Paraíso","PMDB",5074,0.521533559461404,1,0.521533559461404,0.336519683420701,0.185013876040703,1,NA,NA
"82",2012,1,"RO",1100403,"Alto Paraíso","PSC",3274,0.336519683420701,2,0.521533559461404,0.336519683420701,-0.185013876040703,0,NA,NA
"83",2012,1,"RO",1100403,"Alto Paraíso","PP",1381,0.141946757117895,3,0.521533559461404,0.336519683420701,-0.379586802343509,0,2334,0.258100187990711
"84",2012,1,"RO",1100452,"Buritis","PMDB",7852,0.466964020220042,1,0.466964020220042,0.385905441570027,0.0810585786500149,1,NA,NA
"85",2012,1,"RO",1100452,"Buritis","PT",6489,0.385905441570027,2,0.466964020220042,0.385905441570027,-0.0810585786500149,0,4618,0.282256585783265
"86",2012,1,"RO",1100452,"Buritis","PR",2169,0.128991971454059,3,0.466964020220042,0.385905441570027,-0.337972048765983,0,NA,NA
"87",2012,1,"RO",1100452,"Buritis","PSC",305,0.0181385667558727,4,0.466964020220042,0.385905441570027,-0.448825453464169,0,NA,NA
"88",2012,1,"RO",1100502,"Novo Horizonte do Oeste","PSDB",3265,0.527975420439845,1,0.527975420439845,0.472024579560155,0.0559508408796895,1,2191,0.366571858792036
"89",2012,1,"RO",1100502,"Novo Horizonte do Oeste","PT",2919,0.472024579560155,2,0.527975420439845,0.472024579560155,-0.0559508408796895,0,NA,NA
"90",2012,1,"RO",1100601,"Cacaulândia","PMN",2016,0.563128491620112,1,0.563128491620112,0.436871508379888,0.126256983240223,1,NA,NA
"91",2012,1,"RO",1100601,"Cacaulândia","DEM",1564,0.436871508379888,2,0.563128491620112,0.436871508379888,-0.126256983240223,0,2178,0.69987146529563
"92",2012,1,"RO",1100700,"Campo Novo de Rondônia","PPS",3117,0.520889037433155,1,0.520889037433155,0.479110962566845,0.0417780748663101,1,NA,NA
"93",2012,1,"RO",1100700,"Campo Novo de Rondônia","PSDB",2867,0.479110962566845,2,0.520889037433155,0.479110962566845,-0.0417780748663101,0,2121,0.326006762988011
"94",2012,1,"RO",1100809,"Candeias do Jamari","PV",3144,0.247325361862807,1,0.247325361862807,0.244100062932662,0.00322529893014473,1,NA,NA
"95",2012,1,"RO",1100809,"Candeias do Jamari","PDT",3103,0.244100062932662,2,0.247325361862807,0.244100062932662,-0.00322529893014473,0,NA,NA
"96",2012,1,"RO",1100809,"Candeias do Jamari","PMDB",2417,0.190135305223411,3,0.247325361862807,0.244100062932662,-0.0571900566393958,0,2381,0.172698919271778
"97",2012,1,"RO",1100809,"Candeias do Jamari","PT",2247,0.176762114537445,4,0.247325361862807,0.244100062932662,-0.0705632473253618,0,NA,NA
"98",2012,1,"RO",1100809,"Candeias do Jamari","PRB",1801,0.141677155443675,5,0.247325361862807,0.244100062932662,-0.105648206419132,0,648,0.04700079785305
"99",2012,1,"RO",1100908,"Castanheiras","PP",1416,0.591231732776618,1,0.591231732776618,0.408768267223382,0.182463465553236,1,1353,0.481666073335707
"100",2012,1,"RO",1100908,"Castanheiras","PSDC",979,0.408768267223382,2,0.591231732776618,0.408768267223382,-0.182463465553236,0,NA,NA
"101",2012,1,"RO",1100924,"Chupinguaia","PMDB",2565,0.587090867475395,1,0.587090867475395,0.412909132524605,0.17418173495079,1,NA,NA
"102",2012,1,"RO",1100924,"Chupinguaia","PV",1804,0.412909132524605,2,0.587090867475395,0.412909132524605,-0.17418173495079,0,2004,0.416545416753274
"103",2012,1,"RO",1100940,"Cujubim","PRTB",4770,0.641819160387513,1,0.641819160387513,0.343783638320775,0.298035522066738,1,NA,NA
"104",2012,1,"RO",1100940,"Cujubim","PMDB",2555,0.343783638320775,2,0.641819160387513,0.343783638320775,-0.298035522066738,0,2123,0.268394437420986
"105",2012,1,"RO",1100940,"Cujubim","PT do B",107,0.0143972012917115,3,0.641819160387513,0.343783638320775,-0.627421959095802,0,NA,NA
"106",2012,1,"RO",1101005,"Governador Jorge Teixeira","PMDB",3371,0.51789829466892,1,0.51789829466892,0.48210170533108,0.03579658933784,1,2442,0.40931947703654
"107",2012,1,"RO",1101005,"Governador Jorge Teixeira","PSD",3138,0.48210170533108,2,0.51789829466892,0.48210170533108,-0.03579658933784,0,NA,NA
"108",2012,1,"RO",1101104,"Itapuã do Oeste","PMDB",2391,0.480699638118215,1,0.480699638118215,0.346602332127061,0.134097305991154,1,1782,0.365613459171112
"109",2012,1,"RO",1101104,"Itapuã do Oeste","PT",1724,0.346602332127061,2,0.480699638118215,0.346602332127061,-0.134097305991154,0,NA,NA
"110",2012,1,"RO",1101104,"Itapuã do Oeste","PSDC",859,0.172698029754725,3,0.480699638118215,0.346602332127061,-0.30800160836349,0,NA,NA
"111",2012,1,"RO",1101203,"Ministro Andreazza","PTB",4659,0.795322635711847,1,0.795322635711847,0.204677364288153,0.590645271423694,1,NA,NA
"112",2012,1,"RO",1101203,"Ministro Andreazza","PSDC",1199,0.204677364288153,2,0.795322635711847,0.204677364288153,-0.590645271423694,0,NA,NA
"113",2012,1,"RO",1101302,"Mirante da Serra","PMDB",4064,0.572636325207834,1,0.572636325207834,0.427363674792166,0.145272650415669,1,3557,0.593129898282475
"114",2012,1,"RO",1101302,"Mirante da Serra","PDT",3033,0.427363674792166,2,0.572636325207834,0.427363674792166,-0.145272650415669,0,1899,0.316658329164582
"115",2012,1,"RO",1101401,"Monte Negro","PDT",3487,0.412907045589106,1,0.412907045589106,0.323149792776791,0.0897572528123149,1,NA,NA
"116",2012,1,"RO",1101401,"Monte Negro","PP",2729,0.323149792776791,2,0.412907045589106,0.323149792776791,-0.0897572528123149,0,1609,0.210134517435027
"117",2012,1,"RO",1101401,"Monte Negro","PSDB",2229,0.263943161634103,3,0.412907045589106,0.323149792776791,-0.148963883955003,0,NA,NA
"118",2012,1,"RO",1101435,"Nova União","PR",2538,0.559770621967358,1,0.559770621967358,0.440229378032642,0.119541243934715,1,NA,NA
"119",2012,1,"RO",1101435,"Nova União","PTN",1996,0.440229378032642,2,0.559770621967358,0.440229378032642,-0.119541243934715,0,NA,NA
"120",2012,1,"RO",1101450,"Parecis","PMDB",1811,0.622550704709522,1,0.622550704709522,0.377449295290478,0.245101409419044,1,1548,0.528327645051195
"121",2012,1,"RO",1101450,"Parecis","PSB",1098,0.377449295290478,2,0.622550704709522,0.377449295290478,-0.245101409419044,0,1382,0.471672354948805
"122",2012,1,"RO",1101468,"Pimenteiras do Oeste","PSDB",1171,0.644468904788112,1,0.644468904788112,0.355531095211888,0.288937809576225,1,NA,NA
"123",2012,1,"RO",1101468,"Pimenteiras do Oeste","PDT",646,0.355531095211888,2,0.644468904788112,0.355531095211888,-0.288937809576225,0,921,0.511098779134295
"124",2012,1,"RO",1101476,"Primavera de Rondônia","PSDB",1622,0.589603780443475,1,0.589603780443475,0.410396219556525,0.17920756088695,1,1000,0.427899015832264
"125",2012,1,"RO",1101476,"Primavera de Rondônia","PMDB",1129,0.410396219556525,2,0.589603780443475,0.410396219556525,-0.17920756088695,0,1049,0.448866067608044
"126",2012,1,"RO",1101484,"São Felipe D'Oeste","PMDB",2195,0.552340211373931,1,0.552340211373931,0.447659788626069,0.104680422747861,1,1086,0.275984752223634
"127",2012,1,"RO",1101484,"São Felipe D'Oeste","PSB",1779,0.447659788626069,2,0.552340211373931,0.447659788626069,-0.104680422747861,0,1949,0.495298602287166
"128",2012,1,"RO",1101492,"São Francisco do Guaporé","PP",4989,0.55668377594287,1,0.55668377594287,0.36364650747601,0.19303726846686,1,NA,NA
"129",2012,1,"RO",1101492,"São Francisco do Guaporé","PR",3259,0.36364650747601,2,0.55668377594287,0.36364650747601,-0.19303726846686,0,NA,NA
"130",2012,1,"RO",1101492,"São Francisco do Guaporé","PMDB",714,0.0796697165811203,3,0.55668377594287,0.36364650747601,-0.47701405936175,0,6658,0.828831071828707
"131",2012,1,"RO",1101500,"Seringueiras","PMDB",2928,0.401591002605953,1,0.401591002605953,0.3877383075024,0.0138526951035523,1,2038,0.286356610931572
"132",2012,1,"RO",1101500,"Seringueiras","PSDB",2827,0.3877383075024,2,0.401591002605953,0.3877383075024,-0.0138526951035523,0,NA,NA
"133",2012,1,"RO",1101500,"Seringueiras","PTB",1536,0.210670689891647,3,0.401591002605953,0.3877383075024,-0.190920312714305,0,NA,NA
"134",2012,1,"RO",1101559,"Teixeirópolis","PP",1804,0.534201954397394,1,0.534201954397394,0.465798045602606,0.0684039087947883,1,NA,NA
"135",2012,1,"RO",1101559,"Teixeirópolis","PT",1573,0.465798045602606,2,0.534201954397394,0.465798045602606,-0.0684039087947883,0,1993,0.625549278091651
"136",2012,1,"RO",1101609,"Theobroma","PDT",4033,0.618937998772253,1,0.618937998772253,0.229588704726826,0.389349294045427,1,NA,NA
"137",2012,1,"RO",1101609,"Theobroma","PT",1496,0.229588704726826,2,0.618937998772253,0.229588704726826,-0.389349294045427,0,NA,NA
"138",2012,1,"RO",1101609,"Theobroma","PSDB",987,0.151473296500921,3,0.618937998772253,0.229588704726826,-0.467464702271332,0,NA,NA
"139",2012,1,"RO",1101708,"Urupá","PTB",2380,0.325893468437628,1,0.325893468437628,0.297959742571546,0.0279337258660824,1,NA,NA
"140",2012,1,"RO",1101708,"Urupá","PSB",2176,0.297959742571546,2,0.325893468437628,0.297959742571546,-0.0279337258660824,0,NA,NA
"141",2012,1,"RO",1101708,"Urupá","PR",1867,0.255648363686156,3,0.325893468437628,0.297959742571546,-0.070245104751472,0,NA,NA
"142",2012,1,"RO",1101708,"Urupá","PP",880,0.120498425304669,4,0.325893468437628,0.297959742571546,-0.205395043132959,0,4281,0.615086206896552
"143",2012,1,"RO",1101757,"Vale do Anari","PMDB",2258,0.450788580555001,1,0.450788580555001,0.325214613695348,0.125573966859653,1,1977,0.396748946417821
"144",2012,1,"RO",1101757,"Vale do Anari","PT",1629,0.325214613695348,2,0.450788580555001,0.325214613695348,-0.125573966859653,0,NA,NA
"145",2012,1,"RO",1101757,"Vale do Anari","PP",1122,0.223996805749651,3,0.450788580555001,0.325214613695348,-0.22679177480535,0,3006,0.603251053582179
"146",2012,1,"RO",1101807,"Vale do Paraíso","PTN",3257,0.595538489669044,1,0.595538489669044,0.404461510330956,0.191076979338087,1,2264,0.475930208114358
"147",2012,1,"RO",1101807,"Vale do Paraíso","PDT",2212,0.404461510330956,2,0.595538489669044,0.404461510330956,-0.191076979338087,0,NA,NA
"148",2012,1,"AC",1200013,"Acrelândia","DEM",2521,0.347820088300221,1,0.347820088300221,0.322019867549669,0.0258002207505519,1,NA,NA
"149",2012,1,"AC",1200013,"Acrelândia","PT",2334,0.322019867549669,2,0.347820088300221,0.322019867549669,-0.0258002207505519,0,NA,NA
"150",2012,1,"AC",1200013,"Acrelândia","PTN",1307,0.180325607064018,3,0.347820088300221,0.322019867549669,-0.167494481236203,0,NA,NA
"151",2012,1,"AC",1200013,"Acrelândia","PP",704,0.0971302428256071,4,0.347820088300221,0.322019867549669,-0.250689845474614,0,1545,0.215511228902218
"152",2012,1,"AC",1200013,"Acrelândia","PSD",382,0.0527041942604856,5,0.347820088300221,0.322019867549669,-0.295115894039735,0,NA,NA
"153",2012,1,"AC",1200054,"Assis Brasil","PSDB",2527,0.594588235294118,1,0.594588235294118,0.405411764705882,0.189176470588235,1,2324,0.525910839556461
"154",2012,1,"AC",1200054,"Assis Brasil","PT",1723,0.405411764705882,2,0.594588235294118,0.405411764705882,-0.189176470588235,0,NA,NA
"155",2012,1,"AC",1200104,"Brasiléia","PMDB",6090,0.471508206875194,1,0.471508206875194,0.430551254258284,0.0409569526169093,1,NA,NA
"156",2012,1,"AC",1200104,"Brasiléia","PT",5561,0.430551254258284,2,0.471508206875194,0.430551254258284,-0.0409569526169093,0,6819,0.531405860349127
"157",2012,1,"AC",1200104,"Brasiléia","PSDB",845,0.0654227314958191,3,0.471508206875194,0.430551254258284,-0.406085475379374,0,6013,0.468594139650873
"158",2012,1,"AC",1200104,"Brasiléia","PSDC",420,0.032517807370703,4,0.471508206875194,0.430551254258284,-0.438990399504491,0,NA,NA
"159",2012,1,"AC",1200138,"Bujari","PT",2005,0.35311729482212,1,0.35311729482212,0.260302923564635,0.092814371257485,1,1145,0.184558349451966
"160",2012,1,"AC",1200138,"Bujari","PP",1478,0.260302923564635,2,0.35311729482212,0.260302923564635,-0.092814371257485,0,1468,0.236621534493875
"161",2012,1,"AC",1200138,"Bujari","PSB",1347,0.237231419513913,3,0.35311729482212,0.260302923564635,-0.115885875308207,0,700,0.112830431979368
"162",2012,1,"AC",1200138,"Bujari","PSC",492,0.086650228953857,4,0.35311729482212,0.260302923564635,-0.266467065868263,0,NA,NA
"163",2012,1,"AC",1200138,"Bujari","PSDB",356,0.0626981331454738,5,0.35311729482212,0.260302923564635,-0.290419161676647,0,NA,NA
"164",2012,1,"AC",1200179,"Capixaba","PC do B",2007,0.347111726046351,1,0.347111726046351,0.242303701141474,0.104808024904877,1,NA,NA
"165",2012,1,"AC",1200179,"Capixaba","PP",1401,0.242303701141474,2,0.347111726046351,0.242303701141474,-0.104808024904877,0,2198,0.35710804224208
"166",2012,1,"AC",1200179,"Capixaba","PTB",1154,0.199584918713248,3,0.347111726046351,0.242303701141474,-0.147526807333103,0,NA,NA
"167",2012,1,"AC",1200179,"Capixaba","PSDB",1058,0.182981667243168,4,0.347111726046351,0.242303701141474,-0.164130058803182,0,NA,NA
"168",2012,1,"AC",1200179,"Capixaba","PMN",162,0.0280179868557593,5,0.347111726046351,0.242303701141474,-0.319093739190592,0,NA,NA
"169",2012,1,"AC",1200203,"Cruzeiro do Sul","PMDB",18840,0.530734125866246,1,0.530734125866246,0.469265874133754,0.061468251732492,1,18119,0.466059623942177
"170",2012,1,"AC",1200203,"Cruzeiro do Sul","PV",16658,0.469265874133754,2,0.530734125866246,0.469265874133754,-0.061468251732492,0,NA,NA
"171",2012,1,"AC",1200252,"Epitaciolândia","PSDB",3180,0.401109989909183,1,0.401109989909183,0.299318869828456,0.101791120080726,1,NA,NA
"172",2012,1,"AC",1200252,"Epitaciolândia","PT",2373,0.299318869828456,2,0.401109989909183,0.299318869828456,-0.101791120080726,0,3026,0.350109915538586
"173",2012,1,"AC",1200252,"Epitaciolândia","PSB",2016,0.254288597376387,3,0.401109989909183,0.299318869828456,-0.146821392532795,0,4068,0.470669906282541
"174",2012,1,"AC",1200252,"Epitaciolândia","PSD",359,0.0452825428859738,4,0.401109989909183,0.299318869828456,-0.355827447023209,0,1549,0.179220178178873
"175",2012,1,"AC",1200302,"Feijó","PT",5993,0.45172231853471,1,0.45172231853471,0.258913092635863,0.192809225898847,1,4532,0.32452559971357
"176",2012,1,"AC",1200302,"Feijó","PP",3435,0.258913092635863,2,0.45172231853471,0.258913092635863,-0.192809225898847,0,6558,0.469602577873255
"177",2012,1,"AC",1200302,"Feijó","PSDB",3368,0.253862968267129,3,0.45172231853471,0.258913092635863,-0.197859350267581,0,NA,NA
"178",2012,1,"AC",1200302,"Feijó","PV",471,0.0355016205622974,4,0.45172231853471,0.258913092635863,-0.416220697972413,0,NA,NA
"179",2012,1,"AC",1200328,"Jordão","PC do B",1585,0.486943164362519,1,0.486943164362519,0.361904761904762,0.125038402457757,1,2012,0.551837630279759
